Protein_id,Protein_description,Gene_name,hrp_1,hrp_2,h2o2_1,h2o2_2,t4_1,t4_2,t5_1,t5_2,signal_ratio,fp,tp,tpr,fpr,tpr_fpr,fdr
FBgn0036202,"Uncharacterized protein, isoform G;RE53262p",CG6024;Dmel\CG6024,7.0763,7.108,7.1061,7.0918,7.4272,7.4871,7.2165,7.4194,0.32760000000000034,0,1,0.20934959349593496,0.041666666666666664,0.1676829268292683,0.02368421052631579
FBgn0015558,Protein tweety homolog;Protein tweety homolog;Protein tweety,tty,7.4817,7.1751,6.8904,7.1582,7.402,7.4742,7.5148,7.485,0.3268000000000004,0,1,0.21138211382113822,0.041666666666666664,0.16971544715447157,0.02368421052631579
FBgn0037525,Nuclear protein MDM1,Dmel\CG17816,6.2846,6.0666,6.3621,6.1132,6.1689,6.2456,6.1185,6.4399,0.32669999999999977,0,0,0.21138211382113822,0.041666666666666664,0.16971544715447157,0.02368421052631579
FBgn0030703,LD12946p,MSBP,7.0237,6.54,6.4587,6.4062,6.658,6.57,6.5263,6.7321,0.32589999999999986,0,1,0.21341463414634146,0.041666666666666664,0.1717479674796748,0.02368421052631579
2553,Complex I-MWFE;Complex I-MWFE;CAP-G protein;Complex I-MWFE;LD22256p,Cap-G;ND-MWFE,5.9939,6.1025,6.1215,6.172,6.2448,6.2456,6.3633,6.4974,0.32540000000000013,0,0,0.21341463414634146,0.041666666666666664,0.1717479674796748,0.02368421052631579
FBgn0011327,Ubiquitin carboxyl-terminal hydrolase,Uch-L5,6.8726,6.4392,6.4155,6.3819,6.505,6.4665,6.5076,6.7072,0.32530000000000037,1,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
2612,FIP1-like 1 protein,Fip1,6.4695,6.0829,6.1781,6.0831,5.941,6.0506,6.3113,6.4083,0.3251999999999997,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
3547,IP10364p,Rrp42,5.2889,5.5331,5.6398,5.5056,5.6315,5.6649,5.5819,5.8299,0.32430000000000003,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
2867,Proteasome assembly chaperone 2,Dmel\CG12321,6.0655,5.9289,5.9689,6.0251,5.9621,5.9154,6.1061,6.3486,0.3235000000000001,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
3500,Integrator complex subunit 9,IntS9,5.8094,5.5166,5.6841,5.6591,5.389,5.2765,5.6888,5.9823,0.3232000000000008,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
2747,"Keratin, type II cytoskeletal 1b",KRT77,6.3815,6.0827,6.3946,5.9814,5.6908,5.7838,6.3098,6.3044,0.3230000000000004,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
3638,"Uncharacterized protein, isoform B;Tetratricopeptide repeat protein 14 homolog",CG6621;Dmel\CG6621,5.6354,5.4052,5.3413,5.3672,5.4542,5.5294,5.4862,5.6901,0.32289999999999974,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
3140,CDC16;Cell division cycle 16,Cdc16;cdc16-RA,5.9504,6.2765,4.4829,6.0474,5.9149,5.9883,6.17,6.3698,0.3224,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
3036,CP60;LD02709p,Map60,5.9096,5.9902,5.7435,5.8488,5.9586,5.943,6.0688,6.1705,0.3216999999999999,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
3046,"RE12383p;Su(Var)2-HP2, isoform A",Su(var)2-HP2,6.1128,5.8419,5.9146,5.8847,5.7732,5.8148,6.0548,6.2061,0.3214000000000006,0,0,0.21341463414634146,0.043209876543209874,0.17020475760313158,0.02456140350877193
FBgn0010379,"Non-specific serine/threonine protein kinase;Non-specific serine/threonine protein kinase (Fragment);Non-specific serine/threonine protein kinase (Fragment);RAC serine/threonine-protein kinase;RAC serine/threonine-protein kinase, Isoform A",Akt1,6.2849,6.7519,6.8505,6.6913,6.4937,6.5627,6.4995,7.0127,0.3213999999999997,1,0,0.21341463414634146,0.044753086419753084,0.16866154772658837,0.02543859649122807
3062,"FI20143p1;RE09720p;Uncharacterized protein, isoform A;GH05433p",CG10151;CG10151-RD;Dmel\CG10151,6.2058,5.7533,5.7947,5.814,5.8038,5.789,6.2128,6.1353,0.3212999999999999,0,0,0.21341463414634146,0.044753086419753084,0.16866154772658837,0.02543859649122807
3588,RE01590p,Dmel\CG13126,5.6224,5.4541,5.5239,5.4525,5.4807,5.5446,5.5451,5.7736,0.3211000000000004,0,0,0.21341463414634146,0.044753086419753084,0.16866154772658837,0.02543859649122807
FBgn0004370,"Tyrosine-protein phosphatase 10D;Tyrosine-protein phosphatase 10D, Isoform B;Tyrosine-protein phosphatase 10D, Isoform E;Tyrosine-protein phosphatase 10D, Isoform H",Ptp10D,6.2853,5.8843,5.9766,5.8602,5.8887,5.9067,5.9695,6.181,0.3208000000000002,0,1,0.21544715447154472,0.044753086419753084,0.17069406805179163,0.02543859649122807
3454,Cytokine receptor,dome,5.6816,5.6618,5.7364,5.6035,5.4443,5.3638,5.85,5.9241,0.3205999999999998,0,0,0.21544715447154472,0.044753086419753084,0.17069406805179163,0.02543859649122807
FBgn0036299,LD22449p,Tsf2,7.7603,7.4771,7.3266,7.1576,7.475,7.4721,7.3804,7.4781,0.3205,0,1,0.21747967479674796,0.044753086419753084,0.17272658837699487,0.02543859649122807
2603,"Keratin, type II cytoskeletal 78;Keratin, type II cytoskeletal 78, Isoform 2",KRT78;KRT81;Krt83;KRT83;KRT85;KRT86,6.7374,6.1545,6.3011,6.1154,5.625,5.792,6.4101,6.4357,0.3202999999999996,0,0,0.21747967479674796,0.044753086419753084,0.17272658837699487,0.02543859649122807
FBgn0032886,GEO06673p1;FI14214p,BcDNA:SD01241,6.525,6.2804,6.3313,6.2032,6.2278,6.263,6.4639,6.5234,0.3201999999999998,1,0,0.21747967479674796,0.046296296296296294,0.17118337850045168,0.02631578947368421
3727,RE72821p1;Exonuclease mut-7 homolog,CG9247-RA;Nbr,5.4559,5.3162,5.3852,5.2568,5.0737,5.0793,5.5258,5.5763,0.3194999999999997,0,0,0.21747967479674796,0.046296296296296294,0.17118337850045168,0.02631578947368421
FBgn0264953,Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component;Piezo-type mechanosensitive ion channel component,Piezo,6.3154,6.1778,6.0332,6.0318,6.1179,6.1288,6.3554,6.3505,0.31870000000000065,0,1,0.21951219512195122,0.046296296296296294,0.1732158988256549,0.02631578947368421
FBgn0029887,RH42690p,Dmel\CG3198,6.5454,6.1086,6.2884,6.1615,6.1388,6.1443,6.4076,6.4801,0.3186,0,0,0.21951219512195122,0.046296296296296294,0.1732158988256549,0.02631578947368421
3597,DNA-directed RNA polymerase I subunit RPA2,RpI135,5.6643,5.4552,5.4153,5.6091,5.3715,5.4057,5.4589,5.9276,0.3185000000000002,0,0,0.21951219512195122,0.046296296296296294,0.1732158988256549,0.02631578947368421
3743,Ribosome biogenesis protein WDR12 homolog;Ribosome biogenesis protein WDR12 homolog,CG6724;Dmel\CG6724,5.3785,5.0865,5.2859,5.2596,5.2748,5.2432,5.3927,5.5776,0.3180000000000005,0,0,0.21951219512195122,0.046296296296296294,0.1732158988256549,0.02631578947368421
1826,HDC08474,HDC08474,6.7469,6.3271,6.4837,6.3661,6.6439,6.5961,6.6658,6.684,0.31789999999999985,0,0,0.21951219512195122,0.046296296296296294,0.1732158988256549,0.02631578947368421
FBgn0287423,"Neuropeptide-like 2, isoform C;Neuropeptide-like 2;GEO09628p1",Nplp2,6.9042,6.5689,6.7459,6.5497,6.2783,6.3515,6.6897,6.8674,0.3177000000000003,0,1,0.22154471544715448,0.046296296296296294,0.1752484191508582,0.02631578947368421
2805,CG10206 protein;CG10206 protein;CG10206 protein;CG10206-PA,CG10206;nop5,6.1909,6.0531,5.9707,5.9974,5.9763,5.9913,6.1291,6.3144,0.31700000000000017,0,0,0.22154471544715448,0.046296296296296294,0.1752484191508582,0.02631578947368421
FBgn0027866,Zinc finger matrin-type protein CG9776,CG9776;CG9776-RA,6.469,6.1977,6.2513,6.2179,6.22,6.2261,6.4766,6.5349,0.31700000000000017,0,0,0.22154471544715448,0.046296296296296294,0.1752484191508582,0.02631578947368421
FBgn0263197,"Patronin, isoform J;Patronin, isoform I;Patronin, isoform N;Patronin, isoform K;Patronin, isoform M;Patronin, isoform L;Patronin;Patronin;Patronin, Isoform A;Patronin, Isoform B;Patronin, isoform D;Patronin, isoform E;Patronin, isoform F;Patronin, isoform O;Patronin (Fragment);GH09618p",Patronin,6.274,6.256,6.3035,6.2081,6.3564,6.3705,6.6005,6.525,0.3169000000000004,0,0,0.22154471544715448,0.046296296296296294,0.1752484191508582,0.02631578947368421
3181,"LD43035p;LD22666p;Uncharacterized protein, isoform A",CG6791;Dmel\CG6791,6.1911,5.788,5.8211,5.7937,5.6111,5.7076,5.9851,6.1104,0.3167,0,0,0.22154471544715448,0.046296296296296294,0.1752484191508582,0.02631578947368421
3437,Octopamine receptor beta-3R,Octbeta3R,6.3185,5.592,5.4576,5.5327,5.4149,5.5272,5.7585,5.8485,0.3157999999999994,0,0,0.22154471544715448,0.046296296296296294,0.1752484191508582,0.02631578947368421
3725,GH12763p,Rhau,5.4984,5.3942,5.3126,5.2204,5.2222,5.2042,5.3167,5.5361,0.31570000000000054,0,0,0.22154471544715448,0.046296296296296294,0.1752484191508582,0.02631578947368421
3744,"THO complex protein 7;THO complex protein 7, Isoform B",thoc7,5.625,5.2023,5.3512,5.3101,4.8684,5.0562,5.3949,5.6258,0.31569999999999965,0,0,0.22154471544715448,0.046296296296296294,0.1752484191508582,0.02631578947368421
FBgn0261625,Glutaminase;Glutaminase;Glutaminase;Glutaminase;Glutaminase;Glutaminase (Fragment);Glutaminase;Glutaminase;Glutaminase;Glutaminase;Glutaminase;Glutaminase,GLS;nemy,6.3891,6.3275,6.3584,6.3495,6.4038,6.4566,6.4045,6.6651,0.3155999999999999,1,0,0.22154471544715448,0.047839506172839504,0.173705209274315,0.027192982456140352
3347,GM14138p,PP2C,5.8767,5.6649,5.6085,5.6176,5.664,5.721,5.858,5.9328,0.3151999999999999,0,0,0.22154471544715448,0.047839506172839504,0.173705209274315,0.027192982456140352
FBgn0036619,Cuticular protein 72Ec,Cpr72Ec,7.0743,6.2785,6.3441,6.2692,6.655,6.4539,6.5946,6.584,0.31479999999999997,0,1,0.22357723577235772,0.047839506172839504,0.17573772959951822,0.027192982456140352
FBgn0029924,Acyl-coenzyme A oxidase,Dmel\CG4586,5.3685,5.5815,5.5459,5.606,5.4279,5.4813,5.7436,5.9205,0.3144999999999998,0,0,0.22357723577235772,0.047839506172839504,0.17573772959951822,0.027192982456140352
FBgn0038494,"RT09992p (Fragment);Beaten path IIb, isoform C;Beaten path IIb, isoform A",beat-IIb;beat-IIb-RA,6.5318,6.3541,6.2853,6.1274,6.5597,6.5661,6.4815,6.4415,0.3140999999999998,0,1,0.22560975609756098,0.047839506172839504,0.17777024992472149,0.027192982456140352
FBgn0050410,Ribose-5-phosphate isomerase;Ribose-5-phosphate isomerase,CG30410;Rpi,6.1746,5.8869,5.728,5.8384,5.6919,5.7212,6.0648,6.1515,0.3131000000000004,0,0,0.22560975609756098,0.047839506172839504,0.17777024992472149,0.027192982456140352
FBgn0027087,Histidine--tRNA ligase;Histidine--tRNA ligase;Histidine--tRNA ligase,HisRS,6.2059,5.9455,5.8893,5.9281,5.9556,5.9672,6.0785,6.2411,0.3130000000000006,1,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
FBgn0030943,Nucleoporin Nup35,Nup35,5.5755,5.3879,5.0498,5.1007,5.1922,5.191,5.6104,5.4132,0.3125,0,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
1088,Kinesin-like protein;Kinesin-like protein;Kinesin-like protein;Kinesin-like protein;Kinesin-like protein,Klp54D,7.6016,7.0143,7.0602,6.9745,6.1318,6.5861,7.3067,7.2868,0.31230000000000047,0,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
3759,LD09343p,TTLL15,5.5585,5.2178,5.3187,5.1116,5.0785,5.1386,5.3101,5.4237,0.31210000000000004,0,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
3511,Dimethylargininase,Dmel\CG1764,5.789,5.579,5.8032,5.5467,5.5943,5.5546,5.1725,5.8588,0.31209999999999916,0,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
2395,Filaggrin,FLG,6.9271,6.2768,6.4425,6.127,5.5761,5.8974,6.6644,6.4388,0.31179999999999986,0,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
FBgn0010638,Protein transport protein Sec61 subunit beta,Sec61beta,6.3829,5.881,5.8264,5.7581,5.9007,5.9261,5.8825,6.0697,0.3116000000000003,0,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
3252,GAS2-like protein pickled eggs,pigs,6.1354,5.6695,5.875,5.6454,5.7318,5.7137,5.8735,5.9568,0.3113999999999999,0,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
3752,"FI02066p;RE60627p;Apoptotic signal-regulating kinase 1, isoform B;DASK1;Apoptotic signal-regulating kinase 1, isoform C",;Ask1;Pk92B-RC,5.5761,5.0985,5.379,5.1473,4.999,4.9007,5.7538,5.4582,0.3108999999999993,0,0,0.22560975609756098,0.04938271604938271,0.17622704004817827,0.028070175438596492
FBgn0031808,GH14621p;Neprilysin-like 5;FI24132p1 (Fragment),CG9507-RA;Nepl5,6.8473,6.5334,6.6571,6.4967,6.7682,6.8274,6.7343,6.8068,0.31010000000000026,0,1,0.22764227642276422,0.04938271604938271,0.1782595603733815,0.028070175438596492
2086,Arginine kinase;Arginine kinase,Argk,6.7901,6.3481,6.3548,6.3938,6.1483,6.2116,6.4928,6.7036,0.3098000000000001,0,0,0.22764227642276422,0.04938271604938271,0.1782595603733815,0.028070175438596492
211,"Keratin, type I cytoskeletal 9",KRT12;KRT9,8.5334,7.9432,7.9876,7.8593,7.0739,7.6073,8.1769,8.1684,0.30909999999999993,0,0,0.22764227642276422,0.04938271604938271,0.1782595603733815,0.028070175438596492
2693,U2 snRNP auxiliary factor large subunit;U2 snRNP auxiliary factor large subunit;U2 snRNP auxiliary factor large subunit;Splicing factor U2AF 50 kDa subunit,U2af50,6.218,5.939,6.1069,6.0389,6.1413,6.1844,6.1953,6.3478,0.3089000000000004,0,0,0.22764227642276422,0.04938271604938271,0.1782595603733815,0.028070175438596492
FBgn0011722,"Tiggrin;Tiggrin, isoform B",Tig,6.2993,6.084,6.1178,6.0144,5.9554,5.8978,6.2634,6.3233,0.3088999999999995,0,1,0.22967479674796748,0.04938271604938271,0.18029208069858477,0.028070175438596492
FBgn0031229,GM13767p,Dmel\CG3436,6.5975,6.5518,6.408,6.5743,6.5357,6.6202,6.661,6.883,0.3087,0,0,0.22967479674796748,0.04938271604938271,0.18029208069858477,0.028070175438596492
FBgn0036341,LD27581p,Syx13,6.4108,6.0382,6.078,6.0866,6.2255,6.22,6.3679,6.3952,0.3086000000000002,0,1,0.23170731707317074,0.04938271604938271,0.18232460102378803,0.028070175438596492
2759,"Protein ELYS homolog;Elys, isoform B",Elys,5.8894,6.1084,6.0438,6.0675,6.1355,6.1451,6.11,6.3753,0.3078000000000003,0,0,0.23170731707317074,0.04938271604938271,0.18232460102378803,0.028070175438596492
1422,Aminopeptidase;Aminopeptidase,;Dmel\CG40470,6.8278,6.6917,6.7931,6.6641,6.6741,6.7675,6.8949,6.9714,0.3072999999999997,0,0,0.23170731707317074,0.04938271604938271,0.18232460102378803,0.028070175438596492
FBgn0035213,"FI17108p1 (Fragment);Uncharacterized protein, isoform C;Zinc finger protein CG2199;Zinc finger protein CG2199, Isoform A",CG2199;CG2199-RB;FBpp0072605,6.8778,6.7365,6.6617,6.5345,6.8588,6.8628,6.7662,6.8417,0.3071999999999999,1,0,0.23170731707317074,0.05092592592592592,0.1807813911472448,0.02894736842105263
FBgn0004648,"Carboxypeptidase D;Carboxypeptidase D, Isoform 5;Silver, isoform N",svr,6.3012,5.8939,5.9487,5.8614,5.9716,5.961,6.1888,6.1684,0.3070000000000004,0,1,0.23373983739837398,0.05092592592592592,0.18281391147244805,0.02894736842105263
2676,"Keratin, type II cytoskeletal 80",Krt80;KRT80,6.7251,6.1466,6.2527,6.1166,5.4692,5.7836,6.3402,6.4231,0.3064999999999998,0,0,0.23373983739837398,0.05092592592592592,0.18281391147244805,0.02894736842105263
FBgn0030733,Cytochrome b-c1 complex subunit 7,;UQCR-14;UQCR-14L,6.5998,6.2981,6.3719,6.3326,6.3689,6.3334,6.3831,6.639,0.3064,0,0,0.23373983739837398,0.05092592592592592,0.18281391147244805,0.02894736842105263
FBgn0039640,Aminopeptidase;Aminopeptidase,superdeath,6.8669,6.8022,6.8629,6.6687,7.0897,7.1162,6.9984,6.9751,0.3064,0,1,0.23577235772357724,0.05092592592592592,0.1848464317976513,0.02894736842105263
3288,"Mapmodulin, isoform B;Mapmodulin, isoform D;Acidic leucine-rich nuclear phosphoprotein 32 family member A;Acidic leucine-rich nuclear phosphoprotein 32 family member A, Isoform C",Anp32a;Mapmodulin,6.1024,5.7239,5.7787,5.6226,5.6272,5.5566,6.0095,5.9288,0.3061999999999996,0,0,0.23577235772357724,0.05092592592592592,0.1848464317976513,0.02894736842105263
FBgn0011260,"RT01502p (Fragment);Semaphorin-2A;Semaphorin-2A, Isoform C;Semaphorin-2A, Isoform D;Semaphorin-2A, Isoform E",Sema-2a-RA;Sema2a,6.3086,5.8717,5.9002,5.8689,5.6822,5.8245,6.0902,6.1749,0.30600000000000005,0,1,0.23780487804878048,0.05092592592592592,0.18687895212285455,0.02894736842105263
3165,Purple acid phosphatase,Dmel\CG1637,6.3552,5.8296,5.911,5.7117,5.7053,5.6625,5.873,6.0175,0.3057999999999996,0,0,0.23780487804878048,0.05092592592592592,0.18687895212285455,0.02894736842105263
FBgn0260794,E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12;E3 ubiquitin-protein ligase TRIP12,CG17735-RB;ctrip,6.9653,6.5483,6.6452,6.6364,6.4419,6.5076,6.6861,6.9416,0.30520000000000014,1,0,0.23780487804878048,0.05246913580246913,0.18533574224631133,0.02982456140350877
FBgn0039741,SD08549p,Dmel\CG7943,6.7675,6.8037,6.8591,6.785,6.826,6.8262,6.7595,7.0898,0.3048000000000002,0,0,0.23780487804878048,0.05246913580246913,0.18533574224631133,0.02982456140350877
3569,[Histone H3]-dimethyl-L-lysine(36) demethylase;JmjC domain-containing histone demethylation protein 1;[Histone H3]-dimethyl-L-lysine(36) demethylase,Kdm2;Kdm2-RB,5.72,5.4356,5.5868,5.4771,5.3731,5.3818,5.7769,5.7817,0.30459999999999976,0,0,0.23780487804878048,0.05246913580246913,0.18533574224631133,0.02982456140350877
FBgn0027793,EG:BACN32G11.4 protein,Dmel\CG14787,5.4761,5.3823,5.52,5.3206,4.9404,5.0113,5.3684,5.6245,0.3039000000000005,0,0,0.23780487804878048,0.05246913580246913,0.18533574224631133,0.02982456140350877
FBgn0036509,CG7739 (Fragment);CG7739 (Fragment);CG7739 (Fragment);CG7739 (Fragment);CG7739 (Fragment);RE36966p,;Dmel\CG7739,6.4549,6.281,6.2637,6.1055,6.3168,6.3179,6.586,6.4094,0.3038999999999996,0,1,0.23983739837398374,0.05246913580246913,0.18736826257151462,0.02982456140350877
FBgn0032721,Leukotriene A(4) hydrolase,Dmel\CG10602;mRpL13;pepCG10602,6.3611,6.0678,6.079,6.0398,6.0343,6.058,6.2301,6.3435,0.3037000000000001,0,0,0.23983739837398374,0.05246913580246913,0.18736826257151462,0.02982456140350877
2762,Heat shock protein 67B3,Hsp67Bc,6.2468,6.133,5.9396,5.9506,6.0914,6.1188,6.1339,6.2541,0.30350000000000055,0,0,0.23983739837398374,0.05246913580246913,0.18736826257151462,0.02982456140350877
FBgn0270924,Zinc finger 30C;LD23102p,zf30C,6.3688,6.347,6.0815,5.9891,6.1304,5.8777,6.2446,6.2926,0.30350000000000055,1,0,0.23983739837398374,0.05401234567901234,0.1858250526949714,0.03070175438596491
FBgn0030955,"FI07634p (Fragment);Uncharacterized protein, isoform B;LP08941p (Fragment);GEO10539p1",CG6891;CG6891-RA;Dmel\CG6891,6.3678,5.9738,5.7873,5.8513,5.8996,5.894,6.152,6.1546,0.3033000000000001,0,0,0.23983739837398374,0.05401234567901234,0.1858250526949714,0.03070175438596491
FBgn0001624,Disks large 1 tumor suppressor protein,CG1725-RB;dlg1,6.3119,5.9961,6.0638,5.8594,5.9488,5.9606,6.2317,6.1621,0.30269999999999975,0,1,0.241869918699187,0.05401234567901234,0.18785757302017467,0.03070175438596491
3029,RE08455p;FI03324p,CG4752;Dmel\CG4752,5.9389,5.8991,5.8273,5.909,5.8468,5.9222,6.0933,6.2113,0.3022999999999998,0,0,0.241869918699187,0.05401234567901234,0.18785757302017467,0.03070175438596491
FBgn0029783,NAD-dependent protein deacylase Sirt4,Sirt4,6.6675,6.2098,6.1792,6.0958,6.0708,6.0874,6.3586,6.3972,0.3014000000000001,1,0,0.241869918699187,0.05555555555555555,0.18631436314363145,0.031578947368421054
FBgn0013467,"Igloo, isoform A",igl,6.8375,6.7497,5.5703,6.3611,6.7202,6.7088,6.6923,6.6625,0.3013999999999992,0,0,0.241869918699187,0.05555555555555555,0.18631436314363145,0.031578947368421054
FBgn0262473,"Toll, isoform C;Protein toll;FI21426p1",Tl;Tl-RA;Tl-RB,6.0155,5.9989,6.0737,5.9399,6.1303,6.2194,6.3111,6.2403,0.30040000000000067,0,1,0.24390243902439024,0.05555555555555555,0.18834688346883469,0.031578947368421054
FBgn0000536,"Ethanolamine kinase;Ethanolamine kinase, Isoform A",eas,6.0163,5.9838,6.1302,6.0094,6.0202,6.0784,6.2831,6.3098,0.3003999999999998,1,0,0.24390243902439024,0.05709876543209876,0.18680367359229147,0.03245614035087719
FBgn0028342,"ATP synthase, delta subunit, isoform A",ATPsyndelta,7.0506,6.7061,6.8397,6.727,7.1183,6.9585,7.1479,7.0271,0.3000999999999996,1,0,0.24390243902439024,0.05864197530864197,0.18526046371574828,0.03333333333333333
FBgn0031092,RE22677p,Dmel\CG9577,6.9822,6.7755,6.7939,6.7354,6.8085,6.796,6.9027,7.0354,0.2999999999999998,0,0,0.24390243902439024,0.05864197530864197,0.18526046371574828,0.03333333333333333
FBgn0028327,Signal sequence receptor subunit alpha,l(1)G0320,5.7047,5.5063,5.538,5.4319,5.414,5.2873,5.4283,5.7316,0.2997000000000005,0,0,0.24390243902439024,0.05864197530864197,0.18526046371574828,0.03333333333333333
3676,Gastrulation defective protein 1 homolog,CG5543,5.2697,5.3405,5.3729,5.4049,5.2743,5.3029,5.7015,5.7044,0.2995000000000001,0,0,0.24390243902439024,0.05864197530864197,0.18526046371574828,0.03333333333333333
FBgn0035772,"Sh3beta, isoform E;Sh3beta, isoform C;Sh3beta, isoform D;SH3 domain-binding glutamic acid-rich protein homolog",Sh3beta,5.7988,5.6274,5.596,5.5399,5.6005,5.5712,5.7463,5.8383,0.2984,0,0,0.24390243902439024,0.05864197530864197,0.18526046371574828,0.03333333333333333
FBgn0015286,Ras-related protein Ral-a;RAL2,Rala,6.9694,6.7269,6.8406,6.7093,6.8592,6.8801,6.7765,7.0069,0.2976000000000001,0,1,0.2459349593495935,0.05864197530864197,0.18729298404095152,0.03333333333333333
FBgn0036680,"Cuticular protein 73D, isoform C;Cuticular protein 73D, isoform B",Cpr73D,7.013,6.6635,6.788,6.6628,6.7622,6.6723,6.9806,6.9597,0.29689999999999994,0,1,0.24796747967479674,0.05864197530864197,0.18932550436615475,0.03333333333333333
FBgn0261800,Laminin subunit beta-1,LanB1,8.1056,7.9133,7.6439,7.5268,7.606,7.6083,7.7997,7.8235,0.2967000000000004,0,1,0.25,0.05864197530864197,0.19135802469135804,0.03333333333333333
1864,"Uncharacterized protein, isoform I;Uncharacterized protein, isoform V;Uncharacterized protein, isoform Q;Uncharacterized protein, isoform T;Uncharacterized protein, isoform S;Uncharacterized protein, isoform R;Uncharacterized protein, isoform U;Uncharacterized protein, isoform J;Uncharacterized protein, isoform K;Uncharacterized protein, isoform F;Uncharacterized protein, isoform G;Uncharacterized protein, isoform L;Uncharacterized protein, isoform D;Uncharacterized protein, isoform M;Uncharacterized protein, isoform O;Uncharacterized protein, isoform P",CG10074;CG15665;CG30386;CG30387;CG42672;Dmel\CG42672,6.5452,6.5015,6.4992,6.4729,6.3611,6.4518,6.7424,6.7692,0.29629999999999956,0,0,0.25,0.05864197530864197,0.19135802469135804,0.03333333333333333
3211,"Uncharacterized protein, isoform B;Protein ST7 homolog",CG3634;Dmel\CG3634,5.76,5.8409,5.6762,5.7771,5.7668,5.8148,6.0672,6.0724,0.2953000000000001,0,0,0.25,0.05864197530864197,0.19135802469135804,0.03333333333333333
FBgn0259821,"Uncharacterized protein, isoform C;MIP32738p1",CG12453;CG42402-RA;CG42402-RC,6.5773,6.1812,6.1819,6.1967,6.2596,6.3422,6.4164,6.492,0.2953000000000001,0,1,0.25203252032520324,0.05864197530864197,0.19339054501656128,0.03333333333333333
FBgn0031684,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",ND-13A,7.9274,7.7023,7.6564,7.6455,7.7241,7.7035,7.7229,7.9406,0.2950999999999997,0,0,0.25203252032520324,0.05864197530864197,0.19339054501656128,0.03333333333333333
FBgn0039252,LD37516p,Dmel\CG11771,6.7939,6.503,6.508,6.4639,6.4543,6.4451,6.6439,6.7584,0.2945000000000002,0,0,0.25203252032520324,0.05864197530864197,0.19339054501656128,0.03333333333333333
2384,"RE10231p;Uncharacterized protein, isoform E",Dmel\CG4658,6.2452,6.2795,6.2136,6.2243,6.2487,6.3041,6.3515,6.5187,0.29439999999999955,0,0,0.25203252032520324,0.05864197530864197,0.19339054501656128,0.03333333333333333
FBgn0038609,FI09332p (Fragment);RE68083p;Nucleoporin 43kD,CG7671-RA;Nup43,6.4583,6.3625,6.422,6.3222,6.4989,6.5302,6.5845,6.6164,0.2942,0,0,0.25203252032520324,0.05864197530864197,0.19339054501656128,0.03333333333333333
3324,LD11307p;GM03068p,CG8545;Dmel\CG8545,5.9355,5.7281,5.6636,5.6786,5.6413,5.6817,5.8107,5.9722,0.29359999999999964,0,0,0.25203252032520324,0.05864197530864197,0.19339054501656128,0.03333333333333333
FBgn0259736,"Uncharacterized protein, isoform F;Uncharacterized protein, isoform G;GH24351p (Fragment);Uncharacterized protein, isoform D;Uncharacterized protein, isoform B",CG33334;CG42390-RB;CG5740;Dmel\CG42390,5.8737,5.4246,5.6662,5.5239,5.2113,5.2246,5.507,5.8174,0.29349999999999987,0,0,0.25203252032520324,0.05864197530864197,0.19339054501656128,0.03333333333333333
