Orthogroup,tmp
OG0001200,NP_001027150
OG0001201,NP_524274
OG0001202,NP_649783
OG0001203,NP_649803
OG0001204,NP_001262374
OG0001205,NP_477224
OG0001206,NP_649823
OG0001207,NP_649825
OG0001208,NP_726810
OG0001209,NP_652187
OG0001210,NP_649840
OG0001211,NP_996185
OG0001212,NP_649863
OG0001213,NP_649869
OG0001214,NP_649870
OG0001215,NP_649876
OG0001216,NP_649883
OG0001217,NP_649895
OG0001218,NP_649903
OG0001219,NP_649904
OG0001220,NP_731377
OG0001221,NP_649915
OG0001222,NP_649916
OG0001223,NP_001014611
OG0001224,NP_788616
OG0001225,NP_649928
OG0001226,NP_001163573
OG0001227,NP_524295
OG0001228,NP_001262443
OG0001229,NP_649969
OG0001230,NP_652072
OG0001231,NP_001356898
OG0001232,NP_649983
OG0001233,NP_001247018
OG0001234,NP_001262454
OG0001235,NP_731459
OG0001236,NP_731461
OG0001237,NP_649985
OG0001238,NP_001036701
OG0001239,NP_001036703
OG0001240,NP_001287272
OG0001241,NP_649989
OG0001242,NP_649990
OG0001243,NP_652608
OG0001244,NP_731472
OG0001245,NP_650000
OG0001246,NP_650013
OG0001247,NP_731500
OG0001248,NP_650014
OG0001249,NP_001097742
OG0001250,NP_731523
OG0001251,NP_524312
OG0001253,NP_001247052
OG0001254,NP_650077
OG0001255,NP_650080
OG0001256,NP_650088
OG0001257,NP_650090
OG0001258,NP_731599
OG0001259,NP_652712
OG0001260,NP_524322
OG0001261,NP_650108
OG0001262,NP_524319
OG0001263,NP_650134
OG0001264,NP_650136
OG0001265,NP_001369011
OG0001266,NP_650176
OG0001267,NP_650177
OG0001268,NP_731688
OG0001269,NP_650179
OG0001270,NP_001097756
OG0001271,NP_650187
OG0001272,NP_650191
OG0001273,NP_524328
OG0001274,NP_650198
OG0001275,NP_650203
OG0001276,NP_650205
OG0001277,NP_650206
OG0001278,NP_650208
OG0001279,NP_650219
OG0001280,NP_650220
OG0001281,NP_001097759
OG0001282,NP_524330
OG0001283,NP_001356887
OG0001284,NP_731751
OG0001285,NP_650241
OG0001286,NP_650264
OG0001287,NP_731777
OG0001288,NP_476953
OG0001289,NP_652204
OG0001290,NP_731779
OG0001291,NP_524342
OG0001292,NP_731780
OG0001293,NP_731781
OG0001294,NP_001034050
OG0001295,NP_650270
OG0001296,NP_731783
OG0001297,NP_650272
OG0001298,NP_001247085
OG0001299,NP_650280
OG0001300,NP_001097771
OG0001301,NP_650287
OG0001302,NP_001034051
OG0001303,NP_524344
OG0001304,NP_650290
OG0001305,NP_650291
OG0001306,NP_001034052
OG0001307,NP_731817
OG0001308,NP_650295
OG0001309,NP_476675
OG0001310,NP_650299
OG0001311,NP_731825
OG0001312,NP_524907
OG0001313,NP_476935
OG0001314,NP_476807
OG0001315,NP_788671
OG0001316,NP_650300
OG0001317,NP_650301
OG0001318,NP_650302
OG0001319,NP_650303
OG0001320,NP_731849
OG0001321,NP_650305
OG0001322,NP_001262544
OG0001323,NP_650307
OG0001324,NP_524345
OG0001325,NP_650308
OG0001326,NP_731853
OG0001327,NP_001027186
OG0001328,NP_650309
OG0001329,NP_001097775
OG0001330,NP_650313
OG0001331,NP_650314
OG0001332,NP_788674
OG0001333,NP_001138048
OG0001334,NP_650316
OG0001335,NP_650317
OG0001336,NP_650318
OG0001337,NP_001138049
OG0001338,NP_524825
OG0001339,NP_731868
OG0001340,NP_650321
OG0001341,NP_650323
OG0001342,NP_731872
OG0001343,NP_524379
OG0001344,NP_732069
OG0001345,NP_650490
OG0001346,NP_732044
OG0001347,NP_524366
OG0001348,NP_732020
OG0001349,NP_524364
OG0001350,NP_524359
OG0001351,NP_650434
OG0001352,NP_001247109
OG0001353,NP_650392
OG0001354,NP_001247105
OG0001355,NP_001027575
OG0001356,NP_650382
OG0001357,NP_731932
OG0001358,NP_650380
OG0001359,NP_650379
OG0001360,NP_731930
OG0001361,NP_001262575
OG0001362,NP_650376
OG0001363,NP_731923
OG0001364,NP_001097791
OG0001365,NP_001262566
OG0001366,NP_650367
OG0001367,NP_524351
OG0001368,NP_650366
OG0001369,NP_001097786
OG0001370,NP_001163608
OG0001371,NP_650330
OG0001372,NP_650329
OG0001373,NP_650328
OG0001374,NP_731873
OG0001375,NP_650324
OG0001376,NP_536741
OG0001377,NP_650565
OG0001378,NP_536732
OG0001379,NP_996221
OG0001380,NP_650579
OG0001381,NP_650582
OG0001382,NP_650583
OG0001383,NP_650584
OG0001384,NP_001247146
OG0001385,NP_650586
OG0001386,NP_001163633
OG0001387,NP_650595
OG0001388,NP_001262659
OG0001389,NP_650598
OG0001390,NP_650601
OG0001391,NP_650619
OG0001392,NP_524391
OG0001393,NP_650646
OG0001394,NP_732260
OG0001395,NP_732261
OG0001396,NP_732262
OG0001397,NP_524392
OG0001398,NP_650684
OG0001399,NP_650685
OG0001400,NP_650704
OG0001401,NP_650705
OG0001402,NP_650706
OG0001403,NP_652051
OG0001404,NP_477356
OG0001405,NP_650708
OG0001406,NP_650709
OG0001407,NP_001262705
OG0001408,NP_732328
OG0001409,NP_001287388
OG0001410,NP_650714
OG0001411,NP_001163646
OG0001412,NP_650716
OG0001413,NP_001262708
OG0001414,NP_650717
OG0001415,NP_650718
OG0001416,NP_001138075
OG0001417,NP_650723
OG0001418,NP_001163648
OG0001419,NP_650728
OG0001420,NP_650732
OG0001421,NP_001262715
OG0001422,NP_650762
OG0001423,NP_476658
OG0001424,NP_732406
OG0001425,NP_732407
OG0001426,NP_001262726
OG0001427,NP_732413
OG0001428,NP_650802
OG0001429,NP_650804
OG0001430,NP_001287408
OG0001431,NP_650836
OG0001432,NP_650839
OG0001433,NP_650851
OG0001434,NP_650854
OG0001435,NP_001247200
OG0001436,NP_001138085
OG0001437,NP_001247201
OG0001438,NP_650858
OG0001439,NP_650861
OG0001440,NP_650862
OG0001441,NP_650863
OG0001442,NP_732486
OG0001443,NP_650865
OG0001444,NP_524411
OG0001445,NP_650867
OG0001446,NP_650868
OG0001447,NP_001369025
OG0001448,NP_001262755
OG0001449,NP_001287421
OG0001450,NP_001189250
OG0001451,NP_001097845
OG0001452,NP_650886
OG0001453,NP_732513
OG0001454,NP_650889
OG0001455,NP_001189254
OG0001456,NP_788695
OG0001457,NP_650901
OG0001458,NP_732533
OG0001459,NP_650905
OG0001460,NP_732549
OG0001461,NP_001262783
OG0001462,NP_732553
OG0001463,NP_996246
OG0001464,NP_650915
OG0001465,NP_650916
OG0001466,NP_524421
OG0001467,NP_732563
OG0001468,NP_001262786
OG0001469,NP_650921
OG0001470,NP_650922
OG0001471,NP_650924
OG0001472,NP_650925
OG0001473,NP_650926
OG0001474,NP_001262788
OG0001475,NP_001097851
OG0001476,NP_732580
OG0001477,NP_732581
OG0001478,NP_650953
OG0001479,NP_524431
OG0001480,NP_524433
OG0001481,NP_732637
OG0001482,NP_650970
OG0001483,NP_001262805
OG0001484,NP_524435
OG0001485,NP_650971
OG0001486,NP_476873
OG0001487,NP_001036740
OG0001488,NP_001262808
OG0001489,NP_001138093
OG0001490,NP_001262809
OG0001491,NP_650975
OG0001492,NP_536736
OG0001493,NP_732650
OG0001494,NP_524796
OG0001495,NP_649762
OG0001496,NP_524908
OG0001497,NP_001262364
OG0001498,NP_649760
OG0001499,NP_649759
OG0001500,NP_652181
OG0001501,NP_649757
OG0001502,NP_001246976
OG0001503,NP_649755
OG0001504,NP_649754
OG0001505,NP_001163543
OG0001506,NP_001262354
OG0001507,NP_001262353
OG0001508,NP_524850
OG0001509,NP_001036685
OG0001510,NP_649691
OG0001511,NP_649674
OG0001512,NP_731097
OG0001513,NP_001163531
OG0001514,NP_001262310
OG0001515,NP_649647
OG0001516,NP_001097692
OG0001517,NP_524238
OG0001518,NP_730954
OG0001519,NP_730950
OG0001520,NP_649529
OG0001521,NP_649517
OG0001522,NP_649498
OG0001523,NP_001246909
OG0001524,NP_524224
OG0001525,NP_649484
OG0001526,NP_001356914
OG0001527,NP_649476
OG0001528,NP_649462
OG0001529,NP_649459
OG0001530,NP_001097672
OG0001531,NP_730797
OG0001532,NP_649440
OG0001533,NP_649438
OG0001534,NP_730784
OG0001535,NP_001036655
OG0001536,NP_524845
OG0001537,NP_649435
OG0001538,NP_001015164
OG0001539,NP_001261188
OG0001540,NP_001356971
OG0001541,NP_001246531
OG0001542,NP_612048
OG0001543,NP_612049
OG0001544,NP_001261221
OG0001545,NP_476829
OG0001546,NP_476818
OG0001547,NP_001261249
OG0001548,NP_001261250
OG0001549,NP_728599
OG0001550,NP_612107
OG0001551,NP_612109
OG0001552,NP_647635
OG0001553,NP_001261276
OG0001554,NP_647654
OG0001555,NP_647668
OG0001556,NP_523887
OG0001557,NP_001137870
OG0001558,NP_001261304
OG0001559,NP_647699
OG0001560,NP_001137907
OG0001561,NP_523963
OG0001562,NP_648144
OG0001563,NP_001137905
OG0001564,NP_001261518
OG0001565,NP_729255
OG0001566,NP_648122
OG0001567,NP_001261514
OG0001568,NP_648094
OG0001569,NP_648090
OG0001570,NP_648089
OG0001571,NP_648088
OG0001572,NP_001137895
OG0001573,NP_523949
OG0001574,NP_648052
OG0001575,NP_648284
OG0001576,NP_648268
OG0001577,NP_648267
OG0001578,NP_523984
OG0001579,NP_001097553
OG0001580,NP_523981
OG0001581,NP_648252
OG0001582,NP_523975
OG0001583,NP_648224
OG0001584,NP_648191
OG0001585,NP_647789
OG0001586,NP_647816
OG0001587,NP_647878
OG0001588,NP_647879
OG0001589,NP_001014558
OG0001590,NP_647909
OG0001591,NP_647915
OG0001592,NP_652459
OG0001593,NP_523936
OG0001594,NP_647991
OG0001595,NP_648011
OG0001596,NP_001401031
OG0001597,NP_523997
OG0001598,NP_524829
OG0001599,NP_648327
OG0001600,NP_524004
OG0001601,NP_648333
OG0001602,NP_524018
OG0001603,NP_648390
OG0001604,NP_648393
OG0001605,NP_648406
OG0001606,NP_648426
OG0001607,NP_001261701
OG0001608,NP_648441
OG0001609,NP_729680
OG0001610,NP_648465
OG0001611,NP_648472
OG0001612,NP_996062
OG0001613,NP_648499
OG0001614,NP_729739
OG0001615,NP_648504
OG0001616,NP_648545
OG0001617,NP_648548
OG0001618,NP_648555
OG0001619,NP_648586
OG0001620,NP_001097596
OG0001621,NP_648614
OG0001622,NP_996070
OG0001623,NP_648616
OG0001624,NP_524054
OG0001625,NP_648644
OG0001626,NP_648664
OG0001627,NP_648679
OG0001628,NP_648697
OG0001629,NP_001246756
OG0001630,NP_648720
OG0001631,NP_001163445
OG0001632,NP_524076
OG0001633,NP_648740
OG0001634,NP_648751
OG0001635,NP_649038
OG0001636,NP_524139
OG0001637,NP_524138
OG0001638,NP_649021
OG0001639,NP_730304
OG0001640,NP_649008
OG0001641,NP_730300
OG0001642,NP_648995
OG0001643,NP_648976
OG0001644,NP_648968
OG0001645,NP_524121
OG0001646,NP_524115
OG0001647,NP_001246794
OG0001648,NP_001097609
OG0001649,NP_648819
OG0001650,NP_524101
OG0001651,NP_001246786
OG0001652,NP_730120
OG0001653,NP_524152
OG0001654,NP_001369059
OG0001655,NP_649079
OG0001656,NP_649080
OG0001657,NP_649081
OG0001658,NP_001097642
OG0001659,NP_788526
OG0001660,NP_649083
OG0001661,NP_649084
OG0001662,NP_524788
OG0001663,NP_649085
OG0001664,NP_649086
OG0001665,NP_001262031
OG0001666,NP_001262033
OG0001667,NP_649089
OG0001668,NP_649090
OG0001669,NP_649091
OG0001670,NP_649092
OG0001671,NP_001262035
OG0001672,NP_001401042
OG0001673,NP_649095
OG0001674,NP_524156
OG0001675,NP_649096
OG0001676,NP_649097
OG0001677,NP_001137972
OG0001678,NP_001137973
OG0001679,NP_649099
OG0001680,NP_649101
OG0001681,NP_649102
OG0001682,NP_649104
OG0001683,NP_788538
OG0001684,NP_524160
OG0001685,NP_524161
OG0001686,NP_001137978
OG0001687,NP_001163473
OG0001688,NP_649149
OG0001689,NP_001246838
OG0001690,NP_001189134
OG0001691,NP_788543
OG0001692,NP_649169
OG0001693,NP_649180
OG0001694,NP_649184
OG0001695,NP_649186
OG0001696,NP_649187
OG0001697,NP_649189
OG0001698,NP_649190
OG0001699,NP_730495
OG0001700,NP_001262099
OG0001701,NP_649194
OG0001702,NP_730508
OG0001703,NP_001246844
OG0001704,NP_649222
OG0001705,NP_788550
OG0001706,NP_730546
OG0001707,NP_649252
OG0001708,NP_996132
OG0001709,NP_001262163
OG0001710,NP_649321
OG0001711,NP_649327
OG0001712,NP_649341
OG0001713,NP_524206
OG0001714,NP_001246875
OG0001715,NP_649380
OG0001716,NP_524211
OG0001717,NP_730711
OG0001718,NP_649385
OG0001719,NP_649390
OG0001720,NP_001246884
OG0001721,NP_649397
OG0001722,NP_001356911
OG0001723,NP_649399
OG0001724,NP_649418
OG0001725,NP_001097667
OG0001726,NP_649429
OG0001727,NP_649431
OG0001728,NP_730768
OG0001729,NP_730770
OG0001730,NP_001097669
OG0001731,NP_001138001
OG0001732,NP_001104459
OG0001733,NP_001104430
OG0001734,NP_001015132
OG0001735,NP_001097043
OG0001736,NP_608487
OG0001737,NP_001259800
OG0001738,NP_608500
OG0001739,NP_722612
OG0001740,NP_608501
OG0001741,NP_001027215
OG0001742,NP_608503
OG0001743,NP_995605
OG0001744,NP_608517
OG0001745,NP_608538
OG0001746,NP_608572
OG0001747,NP_608574
OG0001748,NP_722701
OG0001749,NP_001259867
OG0001750,NP_608628
OG0001751,NP_608637
OG0001752,NP_608661
OG0001753,NP_608668
OG0001754,NP_608679
OG0001755,NP_608690
OG0001756,NP_523464
OG0001757,NP_477367
OG0001758,NP_001137776
OG0001759,NP_476804
OG0001760,NP_608731
OG0001761,NP_608732
OG0001762,NP_608733
OG0001763,NP_001245851
OG0001764,NP_722867
OG0001765,NP_477153
OG0001766,NP_608767
OG0001767,NP_995623
OG0001768,NP_608782
OG0001769,NP_477295
OG0001770,NP_608786
OG0001771,NP_608791
OG0001773,NP_722959
OG0001774,NP_652641
OG0001775,NP_001097077
OG0001776,NP_608841
OG0001777,NP_477012
OG0001778,NP_608855
OG0001779,NP_001245881
OG0001780,NP_001350854
OG0001781,NP_608873
OG0001782,NP_001097086
OG0001783,NP_608876
OG0001784,NP_608881
OG0001785,NP_608904
OG0001786,NP_001036338
OG0001787,NP_001188695
OG0001788,NP_001097088
OG0001789,NP_536787
OG0001790,NP_608922
OG0001791,NP_608923
OG0001792,NP_608924
OG0001793,NP_608943
OG0001794,NP_001033878
OG0001795,NP_608955
OG0001796,NP_608959
OG0001797,NP_476565
OG0001798,NP_608975
OG0001799,NP_477016
OG0001800,NP_476595
OG0001801,NP_001162977
OG0001802,NP_476967
OG0001803,NP_609741
OG0001804,NP_723903
OG0001805,NP_001260468
OG0001806,NP_609769
OG0001807,NP_523577
OG0001808,NP_723955
OG0001809,NP_477501
OG0001810,NP_610580
OG0001811,NP_001137633
OG0001812,NP_788300
OG0001813,NP_610558
OG0001814,NP_610545
OG0001815,NP_724841
OG0001816,NP_995788
OG0001817,NP_001188730
OG0001818,NP_788008
OG0001819,NP_001285769
OG0001820,NP_001334672
OG0001821,NP_609313
OG0001822,NP_524895
OG0001823,NP_609322
OG0001824,NP_523530
OG0001825,NP_523532
OG0001826,NP_523533
OG0001827,NP_609374
OG0001828,NP_609375
OG0001829,NP_476797
OG0001830,NP_001260343
OG0001831,NP_524740
OG0001832,NP_608990
OG0001833,NP_608989
OG0001834,NP_608988
OG0001835,NP_608985
OG0001836,NP_001097094
OG0001837,NP_477212
OG0001838,NP_608983
OG0001839,NP_523489
OG0001840,NP_608981
OG0001841,NP_001260453
OG0001842,NP_788046
OG0001843,NP_609685
OG0001844,NP_609668
OG0001845,NP_609649
OG0001846,NP_609646
OG0001847,NP_609639
OG0001848,NP_609638
OG0001849,NP_723803
OG0001850,NP_609626
OG0001851,NP_609617
OG0001852,NP_723787
OG0001853,NP_609604
OG0001854,NP_609601
OG0001855,NP_609570
OG0001856,NP_609569
OG0001857,NP_001033900
OG0001858,NP_609542
OG0001859,NP_609533
OG0001860,NP_652664
OG0001861,NP_723703
OG0001862,NP_609528
OG0001863,NP_609513
OG0001864,NP_523547
OG0001865,NP_609499
OG0001866,NP_477161
OG0001867,NP_001097145
OG0001868,NP_477336
OG0001869,NP_476813
OG0001870,NP_609411
OG0001871,NP_609408
OG0001872,NP_609406
OG0001873,NP_609405
OG0001874,NP_477441
OG0001875,NP_477466
OG0001876,NP_609000
OG0001877,NP_609006
OG0001878,NP_609013
OG0001879,NP_609014
OG0001880,NP_609015
OG0001881,NP_609022
OG0001882,NP_477033
OG0001883,NP_609052
OG0001884,NP_609055
OG0001885,NP_001260135
OG0001886,NP_723224
OG0001887,NP_477035
OG0001888,NP_477411
OG0001889,NP_001162899
OG0001890,NP_723239
OG0001891,NP_611111
OG0001892,NP_001097110
OG0001893,NP_609102
OG0001894,NP_609103
OG0001895,NP_001260176
OG0001896,NP_609105
OG0001897,NP_723308
OG0001898,NP_001303313
OG0001899,NP_476779
OG0001900,NP_609147
OG0001901,NP_609150
OG0001902,NP_723316
OG0001903,NP_609153
OG0001904,NP_477269
OG0001905,NP_609157
OG0001906,NP_609158
OG0001907,NP_609160
OG0001908,NP_787994
OG0001909,NP_609162
OG0001910,NP_001036344
OG0001911,NP_001097115
OG0001912,NP_609172
OG0001913,NP_609174
OG0001914,NP_001260223
OG0001915,NP_609183
OG0001916,NP_609186
OG0001917,NP_609187
OG0001918,NP_476938
OG0001919,NP_523512
OG0001920,NP_609228
OG0001921,NP_476646
OG0001922,NP_001027230
OG0001923,NP_610466
OG0001924,NP_001137623
OG0001925,NP_610461
OG0001926,NP_610459
OG0001927,NP_610425
OG0001928,NP_001097233
OG0001929,NP_610416
OG0001930,NP_724708
OG0001931,NP_610410
OG0001932,NP_610380
OG0001933,NP_001137618
OG0001934,NP_001188885
OG0001935,NP_001014505
OG0001936,NP_610355
OG0001937,NP_610340
OG0001938,NP_610327
OG0001939,NP_610299
OG0001940,NP_523637
OG0001941,NP_724525
OG0001942,NP_610252
OG0001943,NP_524955
OG0001944,NP_610243
OG0001945,NP_001260743
OG0001946,NP_523628
OG0001947,NP_724495
OG0001948,NP_001163065
OG0001949,NP_610228
OG0001950,NP_476801
OG0001951,NP_610197
OG0001952,NP_610196
OG0001953,NP_788277
OG0001954,NP_610192
OG0001955,NP_001400996
OG0001956,NP_476641
OG0001957,NP_477382
OG0001958,NP_610181
OG0001959,NP_001260711
OG0001960,NP_610174
OG0001961,NP_523860
OG0001962,NP_611987
OG0001963,NP_726498
OG0001964,NP_611966
OG0001965,NP_523851
OG0001966,NP_523850
OG0001967,NP_611920
OG0001968,NP_525120
OG0001969,NP_524819
OG0001970,NP_611878
OG0001971,NP_477034
OG0001972,NP_523836
OG0001973,NP_477225
OG0001974,NP_611861
OG0001975,NP_611860
OG0001976,NP_523835
OG0001977,NP_477128
OG0001978,NP_611841
OG0001979,NP_001245442
OG0001980,NP_001286784
OG0001981,NP_523831
OG0001982,NP_611837
OG0001983,NP_477133
OG0001984,NP_476974
OG0001985,NP_611787
OG0001986,NP_726308
OG0001987,NP_611761
OG0001988,NP_611753
OG0001989,NP_001188988
OG0001990,NP_726254
OG0001991,NP_611720
OG0001992,NP_609810
OG0001993,NP_609804
OG0001994,NP_609797
OG0001995,NP_523584
OG0001997,NP_609792
OG0001998,NP_609791
OG0001999,NP_610608
OG0002000,NP_652014
OG0002001,NP_610633
OG0002002,NP_610649
OG0002003,NP_610670
OG0002004,NP_523699
OG0002005,NP_001097279
OG0002006,NP_610715
OG0002007,NP_610737
OG0002008,NP_725150
OG0002009,NP_610781
OG0002010,NP_610784
OG0002011,NP_523719
OG0002012,NP_001188915
OG0002013,NP_477216
OG0002014,NP_523722
OG0002015,NP_523724
OG0002016,NP_610872
OG0002017,NP_001246293
OG0002018,NP_523730
OG0002019,NP_610878
OG0002020,NP_610886
OG0002021,NP_610910
OG0002022,NP_610932
OG0002023,NP_610933
OG0002024,NP_610937
OG0002025,NP_001033948
OG0002026,NP_610955
OG0002027,NP_001097311
OG0002028,NP_477060
OG0002029,NP_652376
OG0002030,NP_725451
OG0002031,NP_788360
OG0002032,NP_652031
OG0002033,NP_611078
OG0002034,NP_611082
OG0002035,NP_477098
OG0002036,NP_725534
OG0002037,NP_611119
OG0002038,NP_611139
OG0002039,NP_611142
OG0002040,NP_611157
OG0002041,NP_611186
OG0002042,NP_611188
OG0002043,NP_611194
OG0002044,NP_611665
OG0002045,NP_611657
OG0002046,NP_476634
OG0002047,NP_611639
OG0002048,NP_001286699
OG0002049,NP_001033963
OG0002050,NP_611597
OG0002051,NP_611591
OG0002052,NP_001246449
OG0002053,NP_523802
OG0002054,NP_001036565
OG0002055,NP_476773
OG0002056,NP_611477
OG0002057,NP_611475
OG0002058,NP_523796
OG0002059,NP_611441
OG0002060,NP_001286613
OG0002061,NP_611391
OG0002062,NP_001188974
OG0002063,NP_523787
OG0002064,NP_611382
OG0002065,NP_611379
OG0002066,NP_611322
OG0002067,NP_788402
OG0002068,NP_652367
OG0002069,NP_611303
OG0002070,NP_611300
OG0002071,NP_524778
OG0002072,NP_001303355
OG0002073,NP_611677
OG0002074,NP_609856
OG0002075,NP_609869
OG0002076,NP_609899
OG0002077,NP_001137835
OG0002078,NP_724130
OG0002079,NP_609910
OG0002080,NP_609912
OG0002081,NP_523598
OG0002082,NP_476573
OG0002083,NP_609933
OG0002084,NP_001188847
OG0002085,NP_609971
OG0002086,NP_609989
OG0002087,NP_609998
OG0002088,NP_610003
OG0002089,NP_995731
OG0002090,NP_610027
OG0002091,NP_001260626
OG0002092,NP_001163022
OG0002093,NP_610049
OG0002094,NP_610050
OG0002095,NP_477496
OG0002096,NP_610101
OG0002097,NP_476932
OG0002098,NP_610102
OG0002099,NP_608457
OG0002100,NP_524897
OG0002101,NP_569948
OG0002102,NP_569950
OG0002103,NP_569951
OG0002104,NP_477485
OG0002105,NP_569979
OG0002106,NP_525052
OG0002107,NP_570056
OG0002108,NP_570077
OG0002109,NP_001284844
OG0002110,NP_570080
OG0002111,NP_572151
OG0002112,NP_572164
OG0002113,NP_572170
OG0002114,NP_572182
OG0002115,NP_572191
OG0002116,NP_572492
OG0002117,NP_996382
OG0002118,NP_572488
OG0002119,NP_536796
OG0002120,NP_001097003
OG0002121,NP_573176
OG0002122,NP_573180
OG0002123,NP_573184
OG0002124,NP_573190
OG0002125,NP_573229
OG0002126,NP_728118
OG0002127,NP_001097014
OG0002128,NP_573327
OG0002129,NP_001259691
OG0002130,NP_573329
OG0002131,NP_523407
OG0002132,NP_573330
OG0002133,NP_573373
OG0002134,NP_728236
OG0002135,NP_573385
OG0002136,NP_001356951
OG0002137,NP_728294
OG0002138,NP_523417
OG0002139,NP_608387
OG0002140,NP_572445
OG0002141,NP_572448
OG0002142,NP_525079
OG0002143,NP_523366
OG0002144,NP_573111
OG0002145,NP_523365
OG0002146,NP_573101
OG0002147,NP_523361
OG0002148,NP_573099
OG0002149,NP_001334682
OG0002150,NP_573081
OG0002151,NP_573068
OG0002152,NP_511165
OG0002153,NP_573045
OG0002154,NP_573039
OG0002155,NP_573018
OG0002156,NP_001259569
OG0002157,NP_511161
OG0002158,NP_573005
OG0002159,NP_001033845
OG0002160,NP_572998
OG0002161,NP_524770
OG0002162,NP_727769
OG0002163,NP_572951
OG0002164,NP_572944
OG0002165,NP_001033843
OG0002166,NP_001033842
OG0002167,NP_524919
OG0002168,NP_572902
OG0002169,NP_572888
OG0002170,NP_524709
OG0002171,NP_727674
OG0002172,NP_727651
OG0002173,NP_001259491
OG0002174,NP_572777
OG0002175,NP_572776
OG0002176,NP_572292
OG0002177,NP_651962
OG0002178,NP_511059
OG0002179,NP_001027041
OG0002180,NP_001284939
OG0002181,NP_511060
OG0002182,NP_511061
OG0002183,NP_511062
OG0002184,NP_572346
OG0002185,NP_572393
OG0002186,NP_572402
OG0002187,NP_652003
OG0002188,NP_001138176
OG0002189,NP_001162808
OG0002190,NP_608417
OG0002191,NP_608445
OG0002192,NP_608460
OG0002193,NP_608470
OG0002194,NP_572521
OG0002195,NP_524795
OG0002196,NP_727335
OG0002197,NP_572568
OG0002198,NP_001188575
OG0002199,NP_572624
OG0002200,NP_572632
OG0002201,NP_727427
OG0002202,NP_572627
OG0002203,NP_001015096
OG0002204,NP_001163838
OG0002205,NP_001036444
OG0002206,NP_610140
OG0002207,NP_788084
OG0002208,NP_001246133
OG0002209,NP_001036454
OG0002210,NP_001036433
OG0002211,NP_001334747
OG0002212,NP_001036428
OG0002213,NP_001334712
OG0002214,NP_001036401
OG0002215,NP_001015384
OG0002216,NP_001036426
OG0002217,NP_001259468
OG0002218,NP_572742
OG0002219,NP_727512
OG0002220,NP_511117
OG0002221,NP_001036254
OG0002222,NP_476629
OG0002223,NP_569860
OG0002224,NP_569899
OG0002225,NP_569912
OG0002226,NP_569926
OG0002227,NP_726630
OG0002228,NP_651944
OG0002229,NP_001014695
OG0002230,NP_651930
OG0002231,NP_651928
OG0002232,NP_651927
OG0002233,NP_651926
OG0002234,NP_524624
OG0002235,NP_726551
OG0002236,NP_726528
OG0002237,NP_001015213
OG0002238,NP_610163
