Protein_id	Protein_description	Gene_name	hrp_1	hrp_2	h2o2_1	h2o2_2	t4_1	t4_2	t5_1	t5_2
A0A6H2EFX8;P91938;P91938-2;P91938-3;P91938-4	Thioredoxin reductase-1, isoform D;Thioredoxin reductase 1, mitochondrial;Thioredoxin reductase 1, mitochondrial, Isoform A;Thioredoxin reductase 1, mitochondrial, Isoform C;Thioredoxin reductase 1, mitochondrial, Isoform D	Trxr-1;Trxr-2	7.6580	7.8176	7.8608	7.8147	7.8479	7.9000	7.6986	7.7426
A0A0B4KGL0;A0A0B4KH61;A5HBQ4;Q3KN41	Neurexin 1, isoform F;Neurexin 1, isoform G;Neurexin;LP14275p	Nrx-1	7.5342	7.7887	7.8204	7.7465	7.9260	8.0076	7.7310	7.7852
A4V383;P91929	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	ND-42	7.4322	7.8646	7.8431	7.8213	7.9657	8.0287	7.6131	7.7646
B9EQX6;H0RNC4;Q6NN09	ATPase protein 9;ATPase protein 9;ATPase protein 9	ATPsynC;CG1746-RB	7.1448	7.9291	7.9006	7.8025	8.0061	8.0102	7.7727	7.7564
P09180	60S ribosomal protein L4	;RpL4	7.5326	8.0182	7.9522	7.9892	7.8053	7.8589	7.6292	7.5308
M9PDX8	Nervana 3, isoform E	nrv3	7.8337	7.5779	7.6277	7.5850	7.9671	7.9323	7.9337	7.8438
M9MRG0;M9PCP1;Q9U6A0;Q9U6A0-2;Q9U6A0-3;Q9U6A0-4	Nckx30C, isoform E;Nckx30C, isoform F;Sodium/potassium/calcium exchanger Nckx30C;Sodium/potassium/calcium exchanger Nckx30C, Isoform A;Sodium/potassium/calcium exchanger Nckx30C, Isoform E;Sodium/potassium/calcium exchanger Nckx30C, Isoform F	Nckx30C	7.5344	7.8892	7.8195	7.7669	7.8693	7.9105	7.7878	7.6977
Q8IGE3;Q8IQB7	RH42907p (Fragment);MIP21654p	BcDNA:RH42907;CG32032	8.3456	7.8806	7.2911	7.1365	8.0692	8.1016	7.6471	7.7698
Q9VVH5	Complex III subunit 8	UQCR-Q	7.5852	7.8071	7.8320	7.7978	7.8558	7.8032	7.7492	7.7861
A0A0B4KH34;P22464-3	Annexin;Annexin B9, Isoform c	AnxB9	8.0486	7.7496	7.7620	7.6901	7.7438	7.7114	7.7006	7.8099
C6SUV6;O16797	LP14077p (Fragment);60S ribosomal protein L3	RpL3;RpL3-RA;RpL3-RB	7.4330	7.9795	7.8731	7.9532	7.8140	7.8566	7.6556	7.6321
Q9W2L6	RH02475p	Dmel\CG9394	7.7405	7.6023	7.4963	7.5300	7.9653	8.0223	7.8109	7.9614
M9PD18;P48602	H(+)-transporting two-sector ATPase;V-type proton ATPase catalytic subunit A isoform 1	Vha68-1	7.4759	7.6817	7.8730	7.8150	7.9865	8.0610	7.6499	7.5343
M9PB84;P31009	40S ribosomal protein S2;40S ribosomal protein S2	RpS2	7.4613	7.8994	7.8866	7.9267	7.8810	7.9179	7.6238	7.4172
A0A0B4LHI9;C4IY03;Q8IGY2;Q8IMY7;Q8WQ81;Q9VCL9	Inwardly rectifying potassium channel 2, isoform D;FI04664p (Fragment);RE07647p (Fragment);Inwardly rectifying potassium channel 2, isoform B;Inwardly rectifying K+ channel protein;GH11459p	Irk2;Irk2-RB	7.4996	7.8781	7.7668	7.8607	7.9274	7.9738	7.6186	7.4859
A9J7N9;Q4QPQ0;Q9VLC5	Aldehyde dehydrogenase;GH22814p (Fragment);Aldehyde dehydrogenase	Aldh	7.8094	7.7534	7.7515	7.7854	7.6910	7.7453	7.7176	7.7451
A0A0B4LGL6;P10379	Unzipped, isoform B;Protein unzipped	uzip	8.2190	7.7819	7.5747	7.5418	7.6387	7.5335	7.7322	7.9745
A1Z9E3	Elongation factor Tu	EfTuM;mEFTu1	7.4662	7.8675	7.8261	7.8144	7.8648	7.9144	7.6368	7.5601
Q9VMV5	Viking, isoform A	vkg;vkg-RA	7.8889	7.6491	7.6212	7.5465	7.4714	7.5555	8.1119	8.0879
C8VV14;P07764	Fructose-bisphosphate aldolase;Fructose-bisphosphate aldolase	Ald-RH;Ald-RI;Ald1	7.8579	7.6342	7.6085	7.6158	7.8108	7.8458	7.7369	7.8003
P50887	60S ribosomal protein L22	CG1785;RpL22;tomb	7.4482	7.8813	7.8373	7.8961	7.8472	7.8627	7.6533	7.4803
Q59E09;Q9VP61	Acetyl-coenzyme A synthetase;Acetyl-coenzyme A synthetase	AcCoAS	7.3451	7.7855	7.8734	7.8053	7.7872	7.8250	7.7307	7.7527
Q7K569	Glycerol-3-phosphate dehydrogenase	Gpo1	7.5937	7.7356	7.5987	7.8087	7.8684	7.8925	7.6473	7.6962
Q9V9M7	60S ribosomal protein L21	RpL21	7.5300	7.9233	7.7885	7.8911	7.7876	7.8151	7.5475	7.5512
L0MQ04;Q05825;X2JH42	ATP synthase subunit beta;ATP synthase subunit beta, mitochondrial;ATP synthase subunit beta	ATPsyn-beta-RA;ATPsynbeta	7.6657	7.4919	7.7424	7.6926	7.9201	7.9506	7.5851	7.7300
Q8IGA2;Q8INK3;Q9VGM2	SD12036p (Fragment);Fatty acid binding protein, isoform C;Fatty acid binding protein, isoform B	fabp	7.6470	7.6759	7.7568	7.8007	7.8884	7.8621	7.6069	7.5014
Q7K1D7	GH15861p	Dmel\CG1358	7.5472	7.6347	7.6057	7.8946	7.8657	7.8260	7.6505	7.6966
B7Z001;Q9VQL7	3-oxoacyl-[acyl-carrier-protein] reductase;3-oxoacyl-[acyl-carrier-protein] reductase	CG3523-RA;FASN1	7.6255	7.8315	7.7568	7.7443	7.6908	7.7329	7.6740	7.6360
A8E774;P25007	Peptidyl-prolyl cis-trans isomerase;Peptidyl-prolyl cis-trans isomerase	;CG9916;Cyp1;Dmel\CG7768	8.0257	8.0006	7.9148	7.9607	7.0994	6.8414	7.8697	7.9178
B7FNQ3;P08120	RE33133p;Collagen alpha-1(IV) chain	Cg25C-RC;Col4a1	7.6846	7.6071	7.3941	7.2697	7.4870	7.5496	8.2705	8.3340
C8VV58;P20478;X2JDA5;X2JJG8	Glutamine synthetase (Fragment);Glutamine synthetase 2 cytoplasmic;Glutamine synthetase;Glutamine synthetase	Gs2;Gs2-RC	7.8404	7.7279	7.7732	7.7171	7.5835	7.6060	7.6213	7.7073
P36975	Synaptosomal-associated protein 25	Snap25	7.7621	7.5097	7.4108	7.2302	8.0700	8.0037	7.7370	7.8526
Q9VKH6	Lysosomal thioesterase PPT2 homolog	Ppt2	7.5130	7.7062	7.6955	7.7954	7.9497	7.8884	7.4425	7.5824
A0A0B4LFW6;A1Z7S0	Receptor mediated endocytosis 8, isoform B;Receptor mediated endocytosis 8, isoform A	CG8014;Rme-8;Rme-8-RA	7.7311	7.7075	7.7212	7.6771	7.6314	7.6629	7.7597	7.6784
Q9VMA7;X2J786	Transport and Golgi organization protein 1;Transport and golgi organization 1, isoform D	Tango1	7.9797	7.6043	7.6133	7.5859	7.6528	7.6515	7.7238	7.7547
P05661-21;P05661-3	Myosin heavy chain, muscle, Isoform H;Myosin heavy chain, muscle, Isoform BABDB	CG9279;Dmel\CG9279;Mhc	7.5526	7.9414	7.2156	7.7417	7.6714	7.9193	7.7024	7.8216
M9PEB5;Q9VRW2	Uncharacterized protein, isoform B;Uncharacterized protein, isoform A	AMT;CG10226;CG10226-RA;Dmel\CG10226	7.6398	7.8965	7.7703	7.8381	7.5091	7.6160	7.6803	7.6152
Q9VKM3	ATP synthase subunit	ATPsynG	7.5599	7.8778	7.0352	7.9611	7.9050	7.9047	7.6507	7.6335
Q9VLB7	Rab GDP dissociation inhibitor	Gdi	7.7203	7.6553	7.7197	7.6898	7.7426	7.7601	7.5743	7.6161
B7FNP2;B7YZX0;Q8INW2	RE03726p;Hig-anchoring scaffold protein, isoform G;Hig-anchoring scaffold protein, isoform A	CG10186;CG10186-RA;Hasp	7.8729	7.4834	7.3594	7.3731	7.8099	7.8625	7.8099	7.8937
P46223;X2JCS6	60S ribosomal protein L7a;60S ribosomal protein L7a	RpL7A	7.2704	7.9132	7.8077	7.8925	7.7803	7.8306	7.5216	7.4273
P07668;P07668-2	Choline O-acetyltransferase;Choline O-acetyltransferase, Isoform B	ChAT	7.5760	7.7227	7.8013	7.7324	7.7054	7.7393	7.6888	7.4732
F6J6B9;Q9V3P0;X2JF59	CG1633 (Fragment);Peroxiredoxin 1;Thioredoxin peroxidase 1, isoform C	CG1633;Jafrac1	7.5807	7.7550	7.7495	7.7218	7.7636	7.8047	7.5572	7.4755
A0A088BCF8;A0A0A0RZ60;A0A126QBG4;A0A126QBH8;C6KI54;C8CB16;J9THZ9;J9TIE4;P00408	Cytochrome c oxidase subunit 2 (Fragment);Cytochrome c oxidase subunit 2;Cytochrome c oxidase subunit 2;Cytochrome c oxidase subunit 2;Cytochrome c oxidase subunit 2;Cytochrome c oxidase subunit 2 (Fragment);Cytochrome c oxidase subunit 2;Cytochrome c oxidase subunit 2;Cytochrome c oxidase subunit 2	COII;COX2;mt:CoII	7.4824	7.6447	7.8147	7.7409	7.8474	7.8481	7.5507	7.4789
M9NE01;Q27889	Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase 2B catalytic subunit 2	Pp2B-14D	7.5298	7.7169	7.7811	7.6982	7.7316	7.7527	7.5580	7.6257
Q9VD58	GH26270p	Idh3b	7.5680	7.7774	7.6630	7.7712	7.7353	7.7897	7.5300	7.5451
Q8IGE1;Q8IGJ3;Q9VTP4	RH43519p;RH06366p;60S ribosomal protein L10a-2	RpL10Ab	7.2605	7.8053	7.7726	7.8972	7.8263	7.8825	7.4580	7.4600
M9PFF0;P41126	60S ribosomal protein L13;60S ribosomal protein L13	RpL13	7.3515	7.8449	7.8130	7.8619	7.8039	7.8396	7.4431	7.3858
Q9VPX6	Adenylyl cyclase-associated protein	capt	7.4683	7.7643	7.7320	7.7487	7.7139	7.7754	7.6031	7.5277
A0A0B4K7B0;A0A0B4K7H8;A0A0B4K7I2;A0A0B4K7I6;A0A0B4K7W3;A0A0B4K7W7;A0A0B4K852;A0A0B4K8A1;A0A0B4K8A2;A0A0B4KEV0;A0A0B4KF04;A0A0C4DHD5;A1ZBN3;D5AEJ9;Q6NND8;Q7JMZ7;Q8IHH3	Smooth, isoform O;Smooth, isoform K;Smooth, isoform T;Smooth, isoform Z;Smooth, isoform L;Smooth, isoform V;Smooth, isoform M;Smooth, isoform U;Smooth, isoform AA;Smooth, isoform AC;Smooth, isoform AB;Smooth, isoform P;FI03683p;MIP20740p;RE74969p;Smooth protein;AT01055p	sm	7.5638	7.6565	7.6504	7.7408	7.7381	7.8131	7.6447	7.5168
Q9VFS1	Adenosine deaminase	Adgf-D	7.5664	7.5568	7.6218	7.4248	7.8487	7.9225	7.6850	7.6959
Q9V3G1	60S ribosomal protein L8	CG31664;RpL8	7.3775	7.8481	7.7788	7.8390	7.6722	7.7301	7.6214	7.4541
A0A6H2EIE0;A0A6H2EJK0;O77062;Q5BIC0	Amino acid transporter;Amino acid transporter;Amino acid transporter;Amino acid transporter	Eaat1	7.1177	7.8486	7.9184	7.8300	7.8790	7.9307	7.2990	7.4886
Q9VF53	Aldehyde oxidase 1	AOX1	7.5081	7.7809	7.6875	7.7425	7.6139	7.6616	7.7122	7.6035
H7BWR6;H7BWS2;H7BWS3;H7BWS6;H7BWS7;H7BWU6;H7BWU8;Q2QBM1;Q9NIW0;Q9NIW1;Q9NIW2;Q9U1J1;Q9VG31;Q9VG32	Malic enzyme (Fragment);Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme;Malic enzyme	;Men	7.5078	7.7165	7.7380	7.7071	7.6508	7.7043	7.6487	7.6204
CON__P35527	Keratin, type I cytoskeletal 9	KRT12;KRT9	8.2495	7.6676	7.7223	7.5969	6.8953	7.3721	7.8963	7.8901
Q9W5R8;R9Q794	60S ribosomal protein L5;60S ribosomal protein L5	RpL5;yip6	7.4936	7.7875	7.6855	7.7197	7.6203	7.6503	7.6802	7.6410
A0A4P7VAW6;P25228	Ras-related protein Rab-3;Ras-related protein Rab-3	Rab3	7.6798	7.6821	7.6154	7.6524	7.6941	7.7677	7.6406	7.5346
Q9VV75	AT02348p	UQCR-C2	7.7581	7.6657	7.3088	7.6982	7.7216	7.6785	7.6991	7.7329
CON__P13645	Keratin, type I cytoskeletal 10	Krt10;KRT10;KRT12;Krt18;KRT24;KRT25;KRT26;KRT27;KRT28;Krt31;KRT31;KRT32;KRT33B;Krt35;KRT35;KRT36;KRT37;KRT38	8.2004	7.7020	7.8340	7.6132	6.9681	7.2905	7.7899	7.8625
C0PDF4;C0PV64;M9PEW1;Q9I7R0	MIP06482p;MIP07547p;Uncharacterized protein, isoform E;GH04560p	Apt1;CG18815-RA	7.7303	7.5807	7.6790	7.7116	7.6164	7.6164	7.5306	7.7885
Q8SXL4;Q9VGP3	RE09178p;FI02016p	CG6723;Dmel\CG6723	7.8337	7.6925	7.6169	7.6833	7.5811	7.6253	7.5732	7.6416
Q9VIU8	GH25853p	CG10132;Dmel\CG10132	7.4750	7.7213	7.6892	7.7018	7.6773	7.7183	7.6309	7.6218
P16378;P16378-2	G protein alpha o subunit;G protein alpha o subunit, Isoform B	Galphao;HDC05603	7.4935	7.9026	7.9996	7.9602	7.5035	7.6325	7.2674	7.4473
Q7KGH1;Q9NGZ2	FI04477p;Tunen	wun2	7.8141	8.0154	6.3616	8.0097	7.7644	7.8254	7.6859	7.7271
Q9V3I2	Drab5	Rab5	7.0790	7.7803	7.8173	7.7188	7.8783	7.8587	7.5640	7.4177
E4NKH0;G7H845;Q01819;Q6AWM0	RT10551p (Fragment);RH30065p1;Connectin;Connectin, isoform B	Con;Con-RA	7.6613	7.5780	7.7283	7.5661	7.9408	7.9885	7.3273	7.3122
A8DYL2;Q86P20	Uncharacterized protein, isoform G;RE18590p	CG13497;CG13498	7.5599	7.6952	7.6161	7.6737	7.7237	7.7613	7.5127	7.5080
A0A0B4LGD3	Kazachoc, isoform G	kcc	7.4386	7.7703	7.7046	7.6747	7.7611	7.8097	7.5159	7.3741
P02572	Actin-42A	Act42A;Arp53D;Arp53D-RA	7.7097	7.5331	7.5191	7.5262	7.7351	7.7191	7.6466	7.6461
A4V1N8;P35415	FI03688p;Paramyosin, long form	Prm	7.4754	7.7290	7.4866	7.6463	7.6169	7.7340	7.6359	7.6835
Q9VNB9	60S ribosomal protein L35a	RpL35A	7.1811	7.8574	7.7546	7.7863	7.7358	7.7230	7.6674	7.2940
E8NH83;M9PBQ4;Q9VQ79;Q9VQ79-1	AT03068p (Fragment);Apoptosis inducing factor, isoform C;Putative apoptosis-inducing factor 1, mitochondrial;Putative apoptosis-inducing factor 1, mitochondrial, Isoform A	AIF;AIF-RB	7.6023	7.7680	7.3064	7.8961	7.6800	7.7089	7.5515	7.4845
M9PG87;Q9VPA1	Uncharacterized protein, isoform B;GH12701p	CG13256;CG3116	7.7456	7.6369	7.5437	7.4883	7.5373	7.6177	7.7197	7.6615
P10676	Neither inactivation nor afterpotential protein C	ninaC	7.3894	7.7028	7.5495	7.7307	7.7115	7.6911	7.5238	7.6329
E8NH92;Q8IRH0;Q8IRH1	AT07754p;LP21249p;FI19310p1	;Psa;Psa-RA;Psa-RC	7.4781	7.6685	7.5780	7.6823	7.6267	7.6565	7.5944	7.6414
P40797	Protein peanut	pnut	7.4576	7.6812	7.4737	7.6868	7.6398	7.6911	7.6104	7.6741
Q8IMI7;Q9VA91	40S ribosomal protein S7;40S ribosomal protein S7	CG1883;RpS7	7.4516	7.7557	7.7184	7.7368	7.7061	7.6933	7.4323	7.3693
A0A0B4K6A2;A0A0B4K785;A0A0B4K7J4;A0A0B4KH06;Q59DV8	Glial cell line-derived neurotrophic family receptor-like, isoform I;Glial cell line-derived neurotrophic family receptor-like, isoform G;Glial cell line-derived neurotrophic family receptor-like, isoform E;Glial cell line-derived neurotrophic family receptor-like, isoform L;Glial cell line-derived neurotrophic family receptor-like, isoform H	Gfrl;mun-RB	7.7821	7.6998	6.9526	7.5968	7.7071	7.3320	8.0179	7.7542
Q86NW1;Q8IGS0;Q8IH57	FI07245p;RE38567p;GH10249p	Vmat	7.6443	7.5598	7.6415	7.6394	7.5665	7.6121	7.6575	7.5155
O61491-2	Flotillin-1, Isoform Long	Flo1	7.4919	7.7288	7.6108	7.7673	7.6352	7.6833	7.5190	7.3986
Q7KXY9;Q8SXU2;Q9VM47	Menin;Menin;Menin	Mnn1	7.4913	7.7485	7.1117	7.6291	7.7970	7.8770	7.6944	7.4583
Q7YWB4	Aspartate transaminase	Got1	7.0713	7.7886	7.6984	7.7547	7.7361	7.7934	7.5329	7.3633
A0A0B4KH39;E1JIS7;Q24210	CASK, isoform H;CASK, isoform F;Peripheral plasma membrane protein CASK	CASK	7.3138	7.6321	7.6635	7.6242	7.6370	7.6730	7.5983	7.5929
Q9VYK6	Tomosyn, isoform C	Tomosyn	7.4163	7.6430	7.6689	7.6159	7.6267	7.6877	7.5341	7.5274
Q9VC94	LD41803p	Dmel\CG5728	7.2884	7.5956	7.6415	7.7120	7.6044	7.6803	7.6166	7.5649
P41093	60S ribosomal protein L18a	CG31119;RpL18A	7.5013	7.7281	7.6705	7.7174	7.5770	7.5806	7.4163	7.4846
M9PBL3;P02828	HSP 82;Heat shock protein 83	Hsp83	7.7265	7.5953	7.3930	7.5745	7.6422	7.5912	7.4995	7.6451
F3YDH3;P00967;X2J516	Trifunctional purine biosynthetic protein adenosine-3;Trifunctional purine biosynthetic protein adenosine-3;Trifunctional purine biosynthetic protein adenosine-3	;ade3-RA;Gart	7.4703	7.6708	7.8700	7.8040	7.6006	7.6456	7.3396	7.2477
P23128	ATP-dependent RNA helicase me31b	me31B	7.5378	7.6435	7.6594	7.6239	7.4742	7.4865	7.5396	7.6505
Q9W229	40S ribosomal protein S24	RpS24	7.4815	7.6583	7.6111	7.6777	7.6606	7.6572	7.3854	7.4317
E6EK15	Calcium-transporting ATPase	CG2165-RC;HDC16691;PMCA	7.3102	7.5880	7.5576	7.5490	7.6168	7.6199	7.5299	7.7778
Q9W3C4	Beta-N-acetylhexosaminidase	Hexo2	7.2793	7.9464	7.8173	7.8682	7.2272	7.4429	7.4428	7.5195
D0IQJ1;M9PDW0;M9PE71;Q86BQ0;Q9W0C1;Q9W0C2	RH40025p;Neuronal synaptobrevin, isoform K;Neuronal synaptobrevin, isoform J;GH19566p;GH04664p;Neuronal synaptobrevin, isoform E	n-syb-RD;nSyb	7.8549	7.2109	7.3666	7.2086	7.6245	7.7106	7.6791	7.8746
P06002	Opsin Rh1	ninaE	7.1562	7.4977	7.6141	7.6414	7.8964	7.7708	7.4992	7.4377
A0A0B4KFE4;A1Z7H2;A1Z7H3;Q86NS4;Q8T3L1	Acyl-CoA synthetase long-chain, isoform J;Acyl-CoA synthetase long-chain, isoform D;Acyl-CoA synthetase long-chain, isoform C;RH17880p;Acyl-CoA synthetase long-chain, isoform A	Acsl;Acsl-RA;l(2)44DEa	7.4698	7.7425	7.7025	7.7045	7.3994	7.4980	7.5196	7.4697
P41042;X2JGM9	40S ribosomal protein S4;40S ribosomal protein S4	RpS4	7.3140	7.7920	7.6588	7.7104	7.5697	7.6101	7.4972	7.3411
P29310-2	Isoform VI' of 14-3-3 protein zeta	14-3-3zeta;Egfr	7.5948	7.4896	7.4279	7.4787	7.6437	7.6189	7.5997	7.6387
Q9VMS1	Cyclope, isoform A	cype	7.7267	7.4620	7.3101	7.4322	7.5771	7.5420	7.6653	7.7731
Q961J5	Beta-alanine transporter	Balat	7.4778	7.5496	7.8782	7.7310	7.5864	7.6146	7.3255	7.3209
A4V449;Q6NP42;Q94511	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial;NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial (Fragment);NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	ND-75;ND75	7.6774	7.4461	7.2649	7.2253	7.7636	7.7415	7.5611	7.7994
Q9V9W2;Q9V9W3	60S ribosomal protein L6;60S ribosomal protein L6	RpL6	7.4179	7.7372	7.6568	7.6907	7.5071	7.5456	7.4410	7.4568
P13217-2;X2JCI4	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase, Isoform C;1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase	norpA	7.3004	7.5799	7.5560	7.6220	7.6707	7.5845	7.5817	7.5451
A0A0S0WIF3;A0A0S0WJJ4;C0PTW0;E1JHS9;E1JHT0;M9PCI8;Q967D7;Q967D7-2;Q967D7-4;Q967D7-5	Turtle, isoform K;Turtle, isoform J;RT01550p (Fragment);Turtle, isoform G;Turtle, isoform F;Turtle, isoform H;Protein turtle;Protein turtle, Isoform 2;Protein turtle, Isoform 4;Protein turtle, Isoform 5	tutl;tutl-RD	7.8324	7.4350	7.3880	7.3382	7.4543	7.5478	7.6280	7.8153
Q9VU68	Actin-interacting protein 1	CG10724-RB;flr	7.2389	7.6763	7.6867	7.6324	7.5967	7.6624	7.4634	7.4608
A0A0B4K6C3;Q9VHS2	Cytochrome c oxidase subunit 7A, isoform B;Cytochrome c oxidase subunit 7A, mitochondrial	CG9603-RA;COX7A	7.8405	7.8443	7.5510	7.5183	7.6418	6.7492	7.5366	7.6962
Q7KTJ7	Basigin, isoform G	Bsg	7.7701	7.2742	7.3345	7.2002	7.7072	7.7522	7.5644	7.7270
X2JAU8;X2JAU8-2;X2JAU8-3;X2JAU8-4;X2JAU8-5;X2JAU8-6;X2JAU8-7	Protein nervous wreck;Protein nervous wreck, Isoform 2;Protein nervous wreck, Isoform 3;Protein nervous wreck, Isoform 4;Protein nervous wreck, Isoform 5;Protein nervous wreck, Isoform 6;Protein nervous wreck, Isoform 7	nwk	7.6452	7.4005	7.3880	7.3853	7.6683	7.6783	7.6042	7.5432
Q7JS69	FI04632p	nrv3	7.5787	7.4115	7.3832	7.4144	7.6799	7.7289	7.4692	7.6362
Q8MYW1;Q9VGS3	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial;Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	SdhC	6.8559	7.7625	7.7935	7.6860	7.7707	7.8308	7.4675	7.1347
A0A0B4K6N5;A0A0B4K6V6;P48456	Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase 2B catalytic subunit 1	CanA1	7.5025	7.5356	7.4882	7.5575	7.4909	7.5681	7.6201	7.5077
Q8T9D5	SD05601p	ALT;CG1640	7.6316	7.4624	7.2710	7.5374	7.5801	7.6267	7.5037	7.6237
A0A0B4KH25;P08985	Histone H2A;Histone H2A.v	His2A;His2A:CG33859;His2Av	7.5583	7.4426	7.5742	7.5169	7.4633	7.5562	7.4987	7.6192
P08736	Elongation factor 1-alpha 1	eEF1alpha1	7.1721	7.6237	7.5905	7.6411	7.5506	7.6322	7.5548	7.4579
A1Z8R6;Q7JZU2	Hexosyltransferase;Hexosyltransferase	GalT1	7.5849	7.4342	7.5516	7.3554	7.5762	7.6030	7.4483	7.6635
Q9W425	Rabconnectin-3A	Rbcn-3A	7.4839	7.5953	7.6795	7.6453	7.4533	7.5119	7.4192	7.4065
P48148	Ras-like GTP-binding protein Rho1	Rho1	7.3634	7.5122	7.5484	7.5132	7.5679	7.6312	7.5576	7.4846
E1NZE1;Q9VU13;X2JCD3	RT10135p (Fragment);LD45603p;Uncharacterized protein, isoform D	CG17667-RB;EP(3)3622;EP3622	7.5146	7.2795	7.2008	7.1561	7.8351	7.8590	7.6881	7.6338
A0A0B4LG23;Q9V8R9	Coracle, isoform G;Protein 4.1 homolog	cora;cora-RE	7.5717	7.5326	7.4981	7.5300	7.4850	7.5506	7.4835	7.4909
A0A0B4K716;Q7KS35;Q9VCF2	Diacylglycerol kinase;Diacylglycerol kinase;Diacylglycerol kinase	CG31140-RC;CG5875;Dmel\CG31140	7.1551	7.6049	7.6165	7.6066	7.6561	7.7050	7.4507	7.3319
Q7KJ08	Receptor protein-tyrosine kinase	Alk	7.7451	7.5245	7.2458	7.4266	7.4331	7.5009	7.5793	7.6605
Q9VH07	RuvB-like helicase 1	pont	7.8116	7.7259	7.1825	7.7328	7.1290	7.3178	7.6341	7.5773
D1YSG0;Q7KQP6	Bent, isoform F;Bent, isoform C	;bt;bt-RA;CG32019-RC;CG32019-RD	7.3249	7.7131	7.5499	7.6441	7.4044	7.4709	7.5039	7.4793
A0A0B4K7K9;A1Z7V1;A8DY79;Q25B55	Bruchpilot, isoform J;Bruchpilot, isoform D;Bruchpilot, isoform G;CAST	brp;brp-RF;CG12932;CG12933	7.7710	7.4162	7.2827	7.3647	7.6668	7.6271	7.4431	7.5114
Q9W259	FI23916p1	13506;CG13506	7.9313	7.3945	7.2497	7.1842	7.5306	7.6122	7.4764	7.6728
Q9VJY6;X2JE06	60S ribosomal protein L24;GEO07624p1	RpL24	7.5227	7.5627	7.5366	7.5588	7.4436	7.5039	7.4283	7.4304
Q8IQQ0	Neural conserved at 73EF, isoform F	CG18170;CG32316-ORFB;CG33791-RB;Nc73EF;OGDH	7.4528	7.4920	7.5041	7.5173	7.4504	7.4927	7.5463	7.5274
A0A0C4FEI4;Q9VMZ9	HL02811p;RE36666p	CG1092;Dmel\CG1092	7.5288	7.6346	7.1871	7.4195	7.5286	7.2021	7.8522	7.6221
CON__P02533	Keratin, type I cytoskeletal 14	;KRT12;KRT14;Krt16;Krt18;Krt19;KRT19;Krt20;KRT20;KRT25;KRT26;KRT28;Krt31;KRT31;KRT32;KRT33B;Krt35;KRT35;KRT36;KRT37;KRT38	7.9303	7.3802	7.5095	7.4570	6.9580	7.2716	7.7074	7.7509
P25455;P25455-4;P25455-6	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II;1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II, Isoform C;1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II, Isoform G	Plc21C	7.3054	7.6007	7.6242	7.5629	7.4597	7.5701	7.4554	7.3732
Q7KVX1;Q9W4H6	Pyruvate dehydrogenase E1 component subunit alpha;Pyruvate dehydrogenase E1 component subunit alpha	CG7010;Pdha	7.4306	7.3596	7.4881	7.5053	7.4976	7.5669	7.5502	7.5096
A1ZBJ2;C9QPI7	Uncharacterized protein, isoform B;RH10980p (Fragment)	cg7461;CG7461-RB	7.3712	7.5809	7.5976	7.5752	7.5054	7.5412	7.4110	7.2764
H9XVP3;O96681;Q9V491	Plexin A, isoform F;Plexin A;Plexin A, isoform A	PlexA;plexA-RB	7.3467	7.4318	7.2327	7.4970	7.6736	7.7132	7.5121	7.4232
Q7K1D3;Q8WR19;Q8WR20;Q9VW45	GH16593p;AFGF intracellular binding protein;AFGF intracellular binding protein;Fibp, isoform K	CG8660;Fibp	7.6364	7.5804	6.1349	7.6666	7.5828	7.6074	7.5417	8.0225
D8FT42;F0JAK1;Q95T12;Q95T12-2;Q95T12-3	Calcium channel flower;Calcium channel flower;Calcium channel flower;Calcium channel flower, Isoform B;Calcium channel flower, Isoform C	;flower-RB;fwe	7.3263	7.5294	7.5783	7.6040	7.6498	7.7010	7.2326	7.1484
O61540;Q9VL89	Methionine aminopeptidase 2;Methionine aminopeptidase 2	und	7.7267	7.5172	7.3712	7.2218	7.5260	7.4955	7.2293	7.6592
P17704	40S ribosomal protein S17	RpS17	7.4446	7.5260	7.5266	7.4828	7.4717	7.5243	7.4416	7.3189
Q7K1M4	SD04017p	Dmel\CG1902	7.3991	7.5113	7.5126	7.4555	7.3875	7.4708	7.4396	7.5475
