Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0001454	lcl|NC_004354.4_cds_NP_569892.1_266	lcl|NW_020825317.1_cds_XP_026845924.1_13760	lcl|NC_046683.1_cds_XP_033239909.1_21326	lcl|NC_045954.1_cds_XP_002040320.2_19941	lcl|NC_052525.2_cds_XP_002105888.3_21824	lcl|NC_048530.1_cds_XP_034657632.1_909
OG0001455	lcl|NC_004354.4_cds_NP_569894.2_267	lcl|NW_020825317.1_cds_XP_002021977.2_13761	lcl|NC_046683.1_cds_XP_001355463.3_21327	lcl|NC_045954.1_cds_XP_002040321.1_19942	lcl|NC_052525.2_cds_XP_002105889.1_21825	lcl|NC_048530.1_cds_XP_034670888.1_912
OG0001456	lcl|NC_004354.4_cds_NP_726719.1_268	lcl|NW_020825317.1_cds_XP_026845956.1_13762	lcl|NC_046683.1_cds_XP_033240192.1_21328	lcl|NC_045954.1_cds_XP_002040322.1_19943	lcl|NC_052525.2_cds_XP_002105890.1_21826	lcl|NC_048530.1_cds_XP_034657642.1_913
OG0001457	lcl|NC_004354.4_cds_NP_569895.1_269	lcl|NW_020825317.1_cds_XP_002021976.1_13763	lcl|NC_046683.1_cds_XP_001355461.2_21329	lcl|NC_045954.1_cds_XP_002040323.1_19944	lcl|NC_052525.2_cds_XP_002076792.2_21827	lcl|NC_048530.1_cds_XP_034650085.1_914
OG0001458	lcl|NC_004354.4_cds_NP_569896.1_271	lcl|NW_020825317.1_cds_XP_002021975.1_13764	lcl|NC_046683.1_cds_XP_001355460.2_21330	lcl|NC_045954.1_cds_XP_002040324.2_19945	lcl|NC_052525.2_cds_XP_016037632.1_21828	lcl|NC_048530.1_cds_XP_034649885.1_915
OG0001459	lcl|NC_004354.4_cds_NP_726720.3_273	lcl|NW_020825317.1_cds_XP_026845894.1_13765	lcl|NC_046683.1_cds_XP_033241447.1_21331	lcl|NC_045954.1_cds_XP_032582628.1_19946	lcl|NC_052525.2_cds_XP_039153079.1_21829	lcl|NC_048530.1_cds_XP_034649886.1_916
OG0001460	lcl|NC_004354.4_cds_NP_569898.1_281	lcl|NW_020825317.1_cds_XP_002021973.1_13766	lcl|NC_046683.1_cds_XP_001355459.2_21332	lcl|NC_045954.1_cds_XP_032582629.1_19947	lcl|NC_052525.2_cds_XP_016037634.1_21830	lcl|NC_048530.1_cds_XP_034664578.1_917
OG0001461	lcl|NC_004354.4_cds_NP_001259125.1_282	lcl|NW_020825317.1_cds_XP_026845989.1_13767	lcl|NC_046683.1_cds_XP_033240248.1_21333	lcl|NC_045954.1_cds_XP_002040328.1_19948	lcl|NC_052525.2_cds_XP_016037635.2_21831	lcl|NC_048530.1_cds_XP_034670843.1_919
OG0001462	lcl|NC_004354.4_cds_NP_001188522.1_287	lcl|NW_020825317.1_cds_XP_026845813.1_13774	lcl|NC_046683.1_cds_XP_001355456.4_21338	lcl|NC_045954.1_cds_XP_032580793.1_19951	lcl|NC_052525.2_cds_XP_044779563.1_21834	lcl|NC_048530.1_cds_XP_034650695.1_925
OG0001463	lcl|NC_004354.4_cds_NP_569901.1_294	lcl|NW_020825359.1_cds_XP_026849188.1_18524	lcl|NC_046683.1_cds_XP_002133719.2_17429	lcl|NC_045954.1_cds_XP_032581070.1_19953	lcl|NC_052525.2_cds_XP_039153073.1_21836	lcl|NC_048530.1_cds_XP_034649869.1_2076
OG0001464	lcl|NC_004354.4_cds_NP_569902.2_295	lcl|NW_020825317.1_cds_XP_002021962.2_13776	lcl|NC_046683.1_cds_XP_001355454.3_21342	lcl|NC_045954.1_cds_XP_032581072.1_19955	lcl|NC_052525.2_cds_XP_016037643.1_21837	lcl|NC_048530.1_cds_XP_034657716.1_927
OG0001465	lcl|NC_004354.4_cds_NP_726727.1_297	lcl|NW_020825317.1_cds_XP_002021961.1_13777	lcl|NC_046683.1_cds_XP_033238258.1_21343	lcl|NC_045954.1_cds_XP_032580702.1_19956	lcl|NC_052525.2_cds_XP_016037644.1_21838	lcl|NC_048530.1_cds_XP_034670412.1_928
OG0001466	lcl|NC_004354.4_cds_NP_569904.1_299	lcl|NW_020825317.1_cds_XP_002021959.1_13778	lcl|NC_046683.1_cds_XP_001355451.4_21344	lcl|NC_045954.1_cds_XP_032580701.1_19957	lcl|NC_052525.2_cds_XP_016037645.1_21839	lcl|NC_048530.1_cds_XP_034670366.1_930
OG0001467	lcl|NC_004354.4_cds_NP_525037.1_302	lcl|NW_020825317.1_cds_XP_002021960.1_13779	lcl|NC_046683.1_cds_XP_001355452.1_21345	lcl|NC_045954.1_cds_XP_002040335.1_19959	lcl|NC_052525.2_cds_XP_016037646.1_21840	lcl|NC_048530.1_cds_XP_034670449.1_932
OG0001468	lcl|NC_004354.4_cds_NP_569905.1_305	lcl|NW_020825317.1_cds_XP_002021958.1_13780	lcl|NC_046683.1_cds_XP_001355450.1_21346	lcl|NC_045954.1_cds_XP_002040338.2_19960	lcl|NC_052525.2_cds_XP_016037648.1_21842	lcl|NC_048530.1_cds_XP_034670355.1_936
OG0001469	lcl|NC_004354.4_cds_NP_569906.1_307	lcl|NW_020825317.1_cds_XP_026845839.1_13781	lcl|NC_046683.1_cds_XP_002133620.1_21347	lcl|NC_045954.1_cds_XP_002040339.2_19961	lcl|NC_052525.2_cds_XP_002105895.2_21843	lcl|NC_048530.1_cds_XP_034670347.1_937
OG0001470	lcl|NC_004354.4_cds_NP_477492.1_308	lcl|NW_020825317.1_cds_XP_026845840.1_13782	lcl|NC_046683.1_cds_XP_001355449.2_21348	lcl|NC_045954.1_cds_XP_002040341.2_19962	lcl|NC_052525.2_cds_XP_002105896.1_21844	lcl|NC_048530.1_cds_XP_034670436.1_938
OG0001471	lcl|NC_004354.4_cds_NP_569907.1_309	lcl|NW_020825317.1_cds_XP_026846003.1_13783	lcl|NC_046683.1_cds_XP_001355448.2_21349	lcl|NC_045954.1_cds_XP_002040342.1_19963	lcl|NC_052525.2_cds_XP_002105897.1_21845	lcl|NC_048530.1_cds_XP_034670489.1_939
OG0001472	lcl|NC_004354.4_cds_NP_477313.1_314	lcl|NW_020825317.1_cds_XP_026845823.1_13787	lcl|NC_046683.1_cds_XP_001355447.2_21352	lcl|NC_045954.1_cds_XP_032581731.1_19966	lcl|NC_052525.2_cds_XP_016037653.1_21851	lcl|NC_048530.1_cds_XP_034660865.1_943
OG0001473	lcl|NC_004354.4_cds_NP_651990.1_317	lcl|NW_020825317.1_cds_XP_002021951.1_13788	lcl|NC_046683.1_cds_XP_001355446.1_21353	lcl|NC_045954.1_cds_XP_032581736.1_19968	lcl|NC_052525.2_cds_XP_002105900.1_21852	lcl|NC_048530.1_cds_XP_034660904.1_944
OG0001474	lcl|NC_004354.4_cds_NP_001368967.1_318	lcl|NW_020825317.1_cds_XP_026845841.1_13789	lcl|NC_046683.1_cds_XP_002133617.3_21354	lcl|NC_045954.1_cds_XP_002040346.2_19970	lcl|NC_052525.2_cds_XP_039153091.1_21853	lcl|NC_048530.1_cds_XP_034660819.1_945
OG0001475	lcl|NC_004354.4_cds_NP_001259133.1_328	lcl|NW_020825317.1_cds_XP_026845876.1_13796	lcl|NC_046683.1_cds_XP_001355444.3_21363	lcl|NC_045954.1_cds_XP_002040347.2_19973	lcl|NC_052525.2_cds_XP_039153115.1_21872	lcl|NC_048530.1_cds_XP_034660888.1_950
OG0001476	lcl|NC_004354.4_cds_NP_001096864.1_331	lcl|NW_020825317.1_cds_XP_026845998.1_13798	lcl|NC_046683.1_cds_XP_001355443.3_21365	lcl|NC_045954.1_cds_XP_032581784.1_19974	lcl|NC_052525.2_cds_XP_039153069.1_21874	lcl|NC_048530.1_cds_XP_034657749.1_952
OG0001477	lcl|NC_004354.4_cds_NP_001162633.1_334	lcl|NW_020825317.1_cds_XP_002021945.1_13799	lcl|NC_046683.1_cds_XP_033240746.1_21370	lcl|NC_045954.1_cds_XP_002040351.2_19978	lcl|NC_052525.2_cds_XP_039153120.1_21878	lcl|NC_048530.1_cds_XP_034659620.1_953
OG0001478	lcl|NC_004354.4_cds_NP_569912.2_336	lcl|NW_020825317.1_cds_XP_002021944.1_13800	lcl|NC_046683.1_cds_XP_001355442.2_21372	lcl|NC_045954.1_cds_XP_032582118.1_19979	lcl|NC_052525.2_cds_XP_016037659.1_21879	lcl|NC_048530.1_cds_XP_034651675.1_954
OG0001479	lcl|NC_004354.4_cds_NP_569913.1_337	lcl|NW_020825317.1_cds_XP_026845991.1_13802	lcl|NC_046683.1_cds_XP_001355441.2_21376	lcl|NC_045954.1_cds_XP_032582117.1_19980	lcl|NC_052525.2_cds_XP_016037660.1_21880	lcl|NC_048530.1_cds_XP_034672095.1_956
OG0001480	lcl|NC_004354.4_cds_NP_569914.2_338	lcl|NW_020825317.1_cds_XP_002021941.1_13803	lcl|NC_046683.1_cds_XP_001355440.3_21377	lcl|NC_045954.1_cds_XP_032582120.1_19981	lcl|NC_052525.2_cds_XP_002105907.2_21881	lcl|NC_048530.1_cds_XP_034672098.1_957
OG0001481	lcl|NC_004354.4_cds_NP_569915.1_339	lcl|NW_020825317.1_cds_XP_002021940.1_13804	lcl|NC_046683.1_cds_XP_001355439.1_21378	lcl|NC_045954.1_cds_XP_002040355.1_19982	lcl|NC_052525.2_cds_XP_016037661.1_21882	lcl|NC_048530.1_cds_XP_034672096.1_958
OG0001482	lcl|NC_004354.4_cds_NP_569916.1_341	lcl|NW_020825317.1_cds_XP_002021939.2_13805	lcl|NC_046683.1_cds_XP_001355438.3_21379	lcl|NC_045954.1_cds_XP_002040356.1_19983	lcl|NC_052525.2_cds_XP_039153114.1_21883	lcl|NC_048530.1_cds_XP_034672097.1_959
OG0001483	lcl|NC_004354.4_cds_NP_569917.1_342	lcl|NW_020825317.1_cds_XP_026845920.1_13806	lcl|NC_046683.1_cds_XP_015041153.1_21380	lcl|NC_045954.1_cds_XP_032582121.1_19985	lcl|NC_052525.2_cds_XP_016037663.1_21885	lcl|NC_048530.1_cds_XP_034672101.1_960
OG0001484	lcl|NC_004354.4_cds_NP_726740.1_347	lcl|NW_020825317.1_cds_XP_002021937.1_13808	lcl|NC_046683.1_cds_XP_001355437.4_21381	lcl|NC_045954.1_cds_XP_002040358.1_19987	lcl|NC_052525.2_cds_XP_002076799.2_21889	lcl|NC_048530.1_cds_XP_034672099.1_961
OG0001485	lcl|NC_004354.4_cds_NP_569918.1_348	lcl|NW_020825317.1_cds_XP_026845921.1_13809	lcl|NC_046683.1_cds_XP_033240197.1_21382	lcl|NC_045954.1_cds_XP_002040359.2_19984	lcl|NC_052525.2_cds_XP_016037668.2_21884	lcl|NC_048530.1_cds_XP_034672102.1_963
OG0001486	lcl|NC_004354.4_cds_NP_726742.1_349	lcl|NW_020825317.1_cds_XP_002021935.1_13811	lcl|NC_046683.1_cds_XP_001355434.2_21384	lcl|NC_045954.1_cds_XP_002040360.1_19988	lcl|NC_052525.2_cds_XP_016037670.1_21891	lcl|NC_048530.1_cds_XP_034668782.1_966
OG0001487	lcl|NC_004354.4_cds_NP_569920.2_352	lcl|NW_020825317.1_cds_XP_002021934.2_13812	lcl|NC_046683.1_cds_XP_001355433.1_21385	lcl|NC_045954.1_cds_XP_032582119.1_19989	lcl|NC_052525.2_cds_XP_016037671.1_21892	lcl|NC_048530.1_cds_XP_034653486.1_967
OG0001488	lcl|NC_004354.4_cds_NP_726743.1_353	lcl|NW_020825317.1_cds_XP_002021933.2_13813	lcl|NC_046683.1_cds_XP_001355432.3_21386	lcl|NC_045954.1_cds_XP_002040362.2_19990	lcl|NC_052525.2_cds_XP_039153125.1_21893	lcl|NC_048530.1_cds_XP_034651962.1_968
OG0001489	lcl|NC_004354.4_cds_NP_001334676.1_355	lcl|NW_020825317.1_cds_XP_002021932.2_13816	lcl|NC_046683.1_cds_XP_002133612.3_21389	lcl|NC_045954.1_cds_XP_002040363.2_19992	lcl|NC_052525.2_cds_XP_016037674.3_21895	lcl|NC_048530.1_cds_XP_034671072.1_969
OG0001490	lcl|NC_004354.4_cds_NP_476750.1_360	lcl|NW_020825317.1_cds_XP_002021930.1_13819	lcl|NC_046683.1_cds_XP_001355430.3_21392	lcl|NC_045954.1_cds_XP_002040366.1_19995	lcl|NC_052525.2_cds_XP_016037676.1_21898	lcl|NC_048530.1_cds_XP_034671106.1_972
OG0001491	lcl|NC_004354.4_cds_NP_001014714.1_365	lcl|NW_020825317.1_cds_XP_002021929.2_13821	lcl|NC_046683.1_cds_XP_001355429.4_21394	lcl|NC_045954.1_cds_XP_032580028.1_19997	lcl|NC_052525.2_cds_XP_016037681.1_21900	lcl|NC_048530.1_cds_XP_034649887.1_584
OG0001492	lcl|NC_004354.4_cds_NP_569925.2_371	lcl|NW_020825317.1_cds_XP_002021928.1_13822	lcl|NC_046683.1_cds_XP_002133611.1_21396	lcl|NC_045954.1_cds_XP_002040368.1_19999	lcl|NC_052525.2_cds_XP_002076802.2_21902	lcl|NC_048530.1_cds_XP_034649892.1_582
OG0001493	lcl|NC_004354.4_cds_NP_569926.2_372	lcl|NW_020825317.1_cds_XP_002021927.2_13823	lcl|NC_046683.1_cds_XP_033238438.1_21397	lcl|NC_045954.1_cds_XP_002040369.1_20000	lcl|NC_052525.2_cds_XP_002076803.1_21903	lcl|NC_048530.1_cds_XP_034649891.1_581
OG0001494	lcl|NC_004354.4_cds_NP_569927.1_376	lcl|NW_020825317.1_cds_XP_026845957.1_13824	lcl|NC_046683.1_cds_XP_015041145.2_21401	lcl|NC_045954.1_cds_XP_032581753.1_20003	lcl|NC_052525.2_cds_XP_039153074.1_21907	lcl|NC_048530.1_cds_XP_034668793.1_578
OG0001495	lcl|NC_004354.4_cds_NP_001162638.2_382	lcl|NW_020825317.1_cds_XP_026845891.1_13825	lcl|NC_046683.1_cds_XP_033240712.1_21405	lcl|NC_045954.1_cds_XP_032581764.1_20006	lcl|NC_052525.2_cds_XP_039153085.1_21910	lcl|NC_048530.1_cds_XP_034668826.1_575
OG0001496	lcl|NC_004354.4_cds_NP_477286.2_393	lcl|NW_020825317.1_cds_XP_002021923.1_13826	lcl|NC_046683.1_cds_XP_001355427.2_21408	lcl|NC_045954.1_cds_XP_002040378.2_20009	lcl|NC_052525.2_cds_XP_016037690.1_21913	lcl|NC_048530.1_cds_XP_034657420.1_571
OG0001497	lcl|NC_004354.4_cds_NP_569932.1_394	lcl|NW_020825317.1_cds_XP_002021922.1_13827	lcl|NC_046683.1_cds_XP_001355426.1_21409	lcl|NC_045954.1_cds_XP_002040379.1_20010	lcl|NC_052525.2_cds_XP_002076807.1_21914	lcl|NC_048530.1_cds_XP_034657443.1_570
OG0001498	lcl|NC_004354.4_cds_NP_569933.2_395	lcl|NW_020825317.1_cds_XP_026845895.1_13828	lcl|NC_046683.1_cds_XP_015041140.1_21410	lcl|NC_045954.1_cds_XP_032581769.1_20011	lcl|NC_052525.2_cds_XP_039153111.1_21915	lcl|NC_048530.1_cds_XP_034649982.1_569
OG0001499	lcl|NC_004354.4_cds_NP_001245466.1_402	lcl|NW_020825317.1_cds_XP_026845898.1_13830	lcl|NC_046683.1_cds_XP_033240219.1_21413	lcl|NC_045954.1_cds_XP_032581756.1_20015	lcl|NC_052525.2_cds_XP_016037695.1_21917	lcl|NC_048530.1_cds_XP_034649975.1_562
OG0001500	lcl|NC_004354.4_cds_NP_477365.1_410	lcl|NW_020825317.1_cds_XP_026845897.1_13831	lcl|NC_046683.1_cds_XP_001355423.4_21417	lcl|NC_045954.1_cds_XP_002040383.1_20022	lcl|NC_052525.2_cds_XP_039153112.1_21923	lcl|NC_048530.1_cds_XP_034649983.1_568
OG0001501	lcl|NC_004354.4_cds_NP_477309.1_411	lcl|NW_020825317.1_cds_XP_026845838.1_13832	lcl|NC_046683.1_cds_XP_001355422.3_21418	lcl|NC_045954.1_cds_XP_032581770.1_20024	lcl|NC_052525.2_cds_XP_039153118.1_21925	lcl|NC_048530.1_cds_XP_034664685.1_137
OG0001502	lcl|NC_004354.4_cds_NP_569939.2_414	lcl|NW_020825317.1_cds_XP_002021916.2_13833	lcl|NC_046683.1_cds_XP_002133606.3_21419	lcl|NC_045954.1_cds_XP_032581363.1_20026	lcl|NC_052525.2_cds_XP_016037708.1_21927	lcl|NC_048530.1_cds_XP_034654491.1_138
OG0001503	lcl|NC_004354.4_cds_NP_525039.1_416	lcl|NW_020825317.1_cds_XP_002021913.1_13835	lcl|NC_046683.1_cds_XP_001355420.3_21421	lcl|NC_045954.1_cds_XP_032581724.1_20027	lcl|NC_052525.2_cds_XP_016037709.1_21928	lcl|NC_048530.1_cds_XP_034669954.1_139
OG0001504	lcl|NC_004354.4_cds_NP_001368969.1_430	lcl|NW_020825317.1_cds_XP_026845912.1_13842	lcl|NC_046683.1_cds_XP_015041122.1_21426	lcl|NC_045954.1_cds_XP_032580122.1_20029	lcl|NC_052525.2_cds_XP_016037713.1_21931	lcl|NC_048530.1_cds_XP_034668394.1_150
OG0001505	lcl|NC_004354.4_cds_NP_001188528.1_439	lcl|NW_020825359.1_cds_XP_026849239.1_18534	lcl|NC_046683.1_cds_XP_033239138.1_17442	lcl|NC_045954.1_cds_XP_032580361.1_20041	lcl|NC_052525.2_cds_XP_039152688.1_21939	lcl|NC_048530.1_cds_XP_034655272.1_3258
OG0001506	lcl|NC_004354.4_cds_NP_569946.1_450	lcl|NW_020825359.1_cds_XP_002025106.1_18532	lcl|NC_046683.1_cds_XP_001355585.2_17438	lcl|NC_045954.1_cds_XP_002040399.1_20045	lcl|NC_052525.2_cds_XP_002076818.1_21944	lcl|NC_048530.1_cds_XP_034653752.1_3255
OG0001507	lcl|NC_004354.4_cds_NP_652012.1_453	lcl|NW_020825322.1_cds_XP_026846125.1_14036	lcl|NC_046683.1_cds_XP_001354738.4_19360	lcl|NC_045954.1_cds_XP_002040400.1_20046	lcl|NC_052525.2_cds_XP_016037719.1_21946	lcl|NC_048530.1_cds_XP_034653650.1_3254
OG0001508	lcl|NC_004354.4_cds_NP_569947.2_456	lcl|NW_020825322.1_cds_XP_002023396.1_14035	lcl|NC_046683.1_cds_XP_001354739.2_19359	lcl|NC_045954.1_cds_XP_032581937.1_20048	lcl|NC_052525.2_cds_XP_016037721.1_21948	lcl|NC_048530.1_cds_XP_034653551.1_3252
OG0001509	lcl|NC_004354.4_cds_NP_726771.1_459	lcl|NW_020825322.1_cds_XP_002023398.1_14033	lcl|NC_046683.1_cds_XP_001354741.2_19357	lcl|NC_045954.1_cds_XP_002040403.1_20050	lcl|NC_052525.2_cds_XP_039152697.1_21951	lcl|NC_048530.1_cds_XP_034653636.1_3250
OG0001510	lcl|NC_004354.4_cds_NP_569952.2_465	lcl|NW_020825326.1_cds_XP_002025238.1_14768	lcl|NC_046683.1_cds_XP_001355245.2_20563	lcl|NC_045954.1_cds_XP_002040407.1_20054	lcl|NC_052525.2_cds_XP_016037727.1_21955	lcl|NC_048530.1_cds_XP_034653023.1_3746
OG0001511	lcl|NC_004354.4_cds_NP_569953.1_466	lcl|NW_020825326.1_cds_XP_002025237.1_14767	lcl|NC_046683.1_cds_XP_001355246.1_20564	lcl|NC_045954.1_cds_XP_002040408.1_20055	lcl|NC_052525.2_cds_XP_002105928.1_21956	lcl|NC_048530.1_cds_XP_034666795.1_3747
OG0001512	lcl|NC_004354.4_cds_NP_569954.1_468	lcl|NW_020825308.1_cds_XP_002025867.1_12490	lcl|NC_046683.1_cds_XP_001354513.4_20052	lcl|NC_045954.1_cds_XP_002040409.1_20056	lcl|NC_052525.2_cds_XP_016037728.1_21957	lcl|NC_048530.1_cds_XP_034670682.1_1368
OG0001513	lcl|NC_004354.4_cds_NP_569955.1_469	lcl|NW_020825308.1_cds_XP_002025866.1_12489	lcl|NC_046683.1_cds_XP_001354514.1_20051	lcl|NC_045954.1_cds_XP_002040410.1_20057	lcl|NC_052525.2_cds_XP_002105929.1_21958	lcl|NC_048530.1_cds_XP_034670691.1_1370
OG0001514	lcl|NC_004354.4_cds_NP_569956.1_471	lcl|NW_020825308.1_cds_XP_002025865.1_12488	lcl|NC_046683.1_cds_XP_001354515.3_20050	lcl|NC_045954.1_cds_XP_002040411.1_20058	lcl|NC_052525.2_cds_XP_002105930.2_21959	lcl|NC_048530.1_cds_XP_034670688.1_1371
OG0001515	lcl|NC_004354.4_cds_NP_726773.2_474	lcl|NW_020825308.1_cds_XP_026845169.1_12486	lcl|NC_046683.1_cds_XP_001354516.3_20049	lcl|NC_045954.1_cds_XP_032581935.1_20060	lcl|NC_052525.2_cds_XP_039152674.1_21961	lcl|NC_048530.1_cds_XP_034670678.1_1373
OG0001516	lcl|NC_004354.4_cds_NP_525041.1_475	lcl|NW_020825308.1_cds_XP_002025862.2_12485	lcl|NC_046683.1_cds_XP_001354517.2_20048	lcl|NC_045954.1_cds_XP_002040415.1_20061	lcl|NC_052525.2_cds_XP_016037730.1_21962	lcl|NC_048530.1_cds_XP_034670686.1_1374
OG0001517	lcl|NC_004354.4_cds_NP_476666.1_477	lcl|NW_020825308.1_cds_XP_026845153.1_12481	lcl|NC_046683.1_cds_XP_033240730.1_20043	lcl|NC_045954.1_cds_XP_002040416.2_20062	lcl|NC_052525.2_cds_XP_016037733.1_21963	lcl|NC_048530.1_cds_XP_034650794.1_1376
OG0001518	lcl|NC_004354.4_cds_NP_001259150.1_485	lcl|NW_020825308.1_cds_XP_026845173.1_12480	lcl|NC_046683.1_cds_XP_015041427.2_20042	lcl|NC_045954.1_cds_XP_032581943.1_20068	lcl|NC_052525.2_cds_XP_016037737.1_21968	lcl|NC_048530.1_cds_XP_034668487.1_1379
OG0001519	lcl|NC_004354.4_cds_NP_726776.1_486	lcl|NW_020825308.1_cds_XP_002025859.1_12479	lcl|NC_046683.1_cds_XP_015041430.2_20040	lcl|NC_045954.1_cds_XP_002040419.1_20069	lcl|NC_052525.2_cds_XP_002105937.1_21969	lcl|NC_048530.1_cds_XP_034668499.1_1380
OG0001520	lcl|NC_004354.4_cds_NP_001259152.1_487	lcl|NW_020825308.1_cds_XP_002025858.1_12477	lcl|NC_046683.1_cds_XP_033240728.1_20037	lcl|NC_045954.1_cds_XP_002040420.1_20070	lcl|NC_052525.2_cds_XP_002105938.2_21970	lcl|NC_048530.1_cds_XP_034657246.1_1383
OG0001521	lcl|NC_004354.4_cds_NP_569958.2_492	lcl|NW_020825308.1_cds_XP_026845170.1_12473	lcl|NC_046683.1_cds_XP_015041432.2_20034	lcl|NC_045954.1_cds_XP_002040423.2_20071	lcl|NC_052525.2_cds_XP_016037741.1_21971	lcl|NC_048530.1_cds_XP_034657268.1_1385
OG0001522	lcl|NC_004354.4_cds_NP_569960.2_493	lcl|NW_020825308.1_cds_XP_002025857.2_12476	lcl|NC_046683.1_cds_XP_015041433.2_20036	lcl|NC_045954.1_cds_XP_002040421.2_20072	lcl|NC_052525.2_cds_XP_016037742.1_21972	lcl|NC_048530.1_cds_XP_034657222.1_1384
OG0001523	lcl|NC_004354.4_cds_NP_569961.2_495	lcl|NW_020825308.1_cds_XP_026845172.1_12472	lcl|NC_046683.1_cds_XP_001354523.3_20033	lcl|NC_045954.1_cds_XP_002040424.1_20073	lcl|NC_052525.2_cds_XP_016037743.1_21973	lcl|NC_048530.1_cds_XP_034657288.1_1386
OG0001524	lcl|NC_004354.4_cds_NP_569962.2_497	lcl|NW_020825308.1_cds_XP_002025852.2_12471	lcl|NC_046683.1_cds_XP_001354524.2_20032	lcl|NC_045954.1_cds_XP_032582550.1_20074	lcl|NC_052525.2_cds_XP_016037744.1_21974	lcl|NC_048530.1_cds_XP_034657279.1_1387
OG0001525	lcl|NC_004354.4_cds_NP_726779.1_499	lcl|NW_020825350.1_cds_XP_026848412.1_17287	lcl|NC_046683.1_cds_XP_015041042.1_20189	lcl|NC_045954.1_cds_XP_002040425.1_20075	lcl|NC_052525.2_cds_XP_002105939.1_21975	lcl|NC_048530.1_cds_XP_034661971.1_3010
OG0001526	lcl|NC_004354.4_cds_NP_996330.1_504	lcl|NW_020825350.1_cds_XP_026848413.1_17285	lcl|NC_046683.1_cds_XP_002133508.2_20187	lcl|NC_045954.1_cds_XP_002040426.1_20077	lcl|NC_052525.2_cds_XP_016037746.1_21977	lcl|NC_048530.1_cds_XP_034661957.1_3008
OG0001527	lcl|NC_004354.4_cds_NP_569965.1_505	lcl|NW_020825350.1_cds_XP_002025539.1_17284	lcl|NC_046683.1_cds_XP_001355348.2_20185	lcl|NC_045954.1_cds_XP_002040427.1_20078	lcl|NC_052525.2_cds_XP_002105941.1_21978	lcl|NC_048530.1_cds_XP_034671466.1_3007
OG0001528	lcl|NC_004354.4_cds_NP_001259161.1_512	lcl|NW_020825350.1_cds_XP_026848408.1_17282	lcl|NC_046683.1_cds_XP_033240815.1_20182	lcl|NC_045954.1_cds_XP_032582549.1_20080	lcl|NC_052525.2_cds_XP_039152676.1_21979	lcl|NC_048530.1_cds_XP_034672038.1_3006
OG0001529	lcl|NC_004354.4_cds_NP_569968.2_515	lcl|NW_020825350.1_cds_XP_002025547.1_17280	lcl|NC_046683.1_cds_XP_001355349.1_20180	lcl|NC_045954.1_cds_XP_002040435.1_20081	lcl|NC_052525.2_cds_XP_016037749.1_21980	lcl|NC_048530.1_cds_XP_034672056.1_3004
OG0001530	lcl|NC_004354.4_cds_NP_001245484.1_516	lcl|NW_020825350.1_cds_XP_026848429.1_17279	lcl|NC_046683.1_cds_XP_015041046.2_20177	lcl|NC_045954.1_cds_XP_032581240.1_20082	lcl|NC_052525.2_cds_XP_039152677.1_21981	lcl|NC_048530.1_cds_XP_034672026.1_2999
OG0001531	lcl|NC_004354.4_cds_NP_477485.1_527	lcl|NW_020825350.1_cds_XP_026848436.1_17275	lcl|NC_046683.1_cds_XP_033240817.1_20168	lcl|NC_045954.1_cds_XP_032581243.1_20085	lcl|NC_052525.2_cds_XP_039152686.1_21987	lcl|NC_048530.1_cds_XP_034672042.1_2989
OG0001532	lcl|NC_004354.4_cds_NP_476781.1_531	lcl|NW_020825350.1_cds_XP_026848415.1_17274	lcl|NC_046683.1_cds_XP_001355352.3_20167	lcl|NC_045954.1_cds_XP_002040438.1_20089	lcl|NC_052525.2_cds_XP_016037760.1_21991	lcl|NC_048530.1_cds_XP_034672055.1_2988
OG0001533	lcl|NC_004354.4_cds_NP_569969.1_533	lcl|NW_020825350.1_cds_XP_002025552.1_17273	lcl|NC_046683.1_cds_XP_033240821.1_20165	lcl|NC_045954.1_cds_XP_002040439.1_20090	lcl|NC_052525.2_cds_XP_002076828.1_21992	lcl|NC_048530.1_cds_XP_034672057.1_2987
OG0001534	lcl|NC_004354.4_cds_NP_569970.2_535	lcl|NW_020825350.1_cds_XP_026848393.1_17270	lcl|NC_046683.1_cds_XP_033240819.1_20162	lcl|NC_045954.1_cds_XP_032581250.1_20091	lcl|NC_052525.2_cds_XP_039152694.1_21993	lcl|NC_048530.1_cds_XP_034672048.1_2983
OG0001535	lcl|NC_004354.4_cds_NP_569971.3_541	lcl|NW_020825350.1_cds_XP_026848417.1_17269	lcl|NC_046683.1_cds_XP_001355355.1_20161	lcl|NC_045954.1_cds_XP_002040441.1_20094	lcl|NC_052525.2_cds_XP_016037761.1_21996	lcl|NC_048530.1_cds_XP_034672052.1_2982
OG0001536	lcl|NC_004354.4_cds_NP_569972.1_544	lcl|NW_020825350.1_cds_XP_026848416.1_17268	lcl|NC_046683.1_cds_XP_001355356.4_20159	lcl|NC_045954.1_cds_XP_032581242.1_20096	lcl|NC_052525.2_cds_XP_016037764.1_21998	lcl|NC_048530.1_cds_XP_034672040.1_2980
